일자,평균기온,최저기온,최고기온,강수량,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,공휴일
2010-03-08,3.8,0.1,7.6,0.9,0,56,1060260000,127091,Mon,8000,0
2010-03-09,2.3,-0.8,5.8,5.7,0,63,1009063500,121673,Tue,8000,0
2010-03-10,-0.3,-2.9,2.6,3.9,0,69,1150388000,139999,Wed,8000,0
2010-03-11,3.0,-2.8,8.4,0.0,7,69,1112931500,139015,Thu,8000,0
2010-03-12,8.3,1.7,14.5,0.0,0,65,1655207500,197494,Fri,9000,0
2010-03-13,6.1,1.6,12.5,0.0,0,65,5092470000,616900,Sat,9000,0
2010-03-14,8.0,1.0,12.9,1.1,0,69,4794558000,578133,Sun,9000,0
2010-03-15,9.4,4.5,14.4,16.5,0,66,1033541500,130451,Mon,8000,0
2010-03-16,3.2,-0.4,7.2,0.0,0,67,921637500,116695,Tue,8000,0
2010-03-17,2.4,-2.7,7.3,1.1,0,71,909739000,115450,Wed,8000,0
2010-03-18,2.1,-1.8,6.5,2.3,9,58,1293317500,171926,Thu,8000,0
2010-03-19,6.0,-3.5,13.9,0.0,0,60,1713357500,216728,Fri,9000,0
2010-03-20,10.9,5.1,18.5,1.0,0,64,4464967000,553574,Sat,9000,0
2010-03-21,4.7,1.0,9.3,0.0,0,59,4487294000,555877,Sun,9000,0
2010-03-22,4.4,0.4,8.0,2.0,0,61,953932500,126444,Mon,8000,0
2010-03-23,7.0,3.3,11.4,2.4,0,63,1036598000,138497,Tue,8000,0
2010-03-24,8.3,3.9,13.1,0.1,0,70,993945500,132304,Wed,8000,0
2010-03-25,5.1,1.4,8.5,4.6,11,62,1162902000,157443,Thu,8000,0
2010-03-26,3.2,-2.0,8.0,0.0,0,64,1650863500,212496,Fri,9000,0
2010-03-27,5.6,0.5,10.0,0.9,0,64,4343903400,552928,Sat,9000,0
2010-03-28,6.2,1.7,11.4,0.0,0,65,3803882600,483724,Sun,9000,0
2010-03-29,5.6,-1.3,12.9,0.0,0,60,910518200,123879,Mon,8000,0
2010-03-30,7.8,1.0,13.6,0.0,0,67,975917500,134965,Tue,8000,0
2010-03-31,8.8,6.3,10.9,18.8,0,68,1168197000,163425,Wed,8000,0
2010-04-01,8.9,5.1,11.6,15.8,8,60,1778734400,224912,Thu,8000,0
2010-04-02,7.3,1.3,12.7,0.0,1,62,2005983800,242723,Fri,9000,0
2010-04-03,6.2,0.8,12.4,0.0,0,61,5005294300,617908,Sat,9000,0
2010-04-04,8.4,-0.5,16.6,0.0,1,60,4601609200,568205,Sun,9000,0
2010-04-05,11.9,4.9,19.0,0.0,0,61,1133744000,146589,Mon,8000,0
2010-04-06,10.0,5.1,15.2,0.1,0,60,1009091000,130612,Tue,8000,0
2010-04-07,6.9,1.4,12.9,0.1,0,64,982162200,127186,Wed,8000,0
2010-04-08,8.5,0.0,16.5,0.0,9,58,1018638000,134704,Thu,8000,0
2010-04-09,11.5,4.6,19.5,0.0,0,64,1507803800,191084,Fri,9000,0
2010-04-10,12.2,6.9,17.7,0.1,0,62,4021876700,501791,Sat,9000,0
2010-04-11,12.3,7.9,17.0,0.9,0,63,3432075100,429976,Sun,9000,0
2010-04-12,11.8,9.2,15.9,3.8,4,64,845886000,112095,Mon,8000,0
2010-04-13,6.9,3.0,11.3,1.6,0,62,850884500,113090,Tue,8000,0
2010-04-14,4.4,0.9,8.9,0.7,0,64,799661000,106007,Wed,8000,0
2010-04-15,6.2,-0.2,12.5,0.0,11,68,955221500,129256,Thu,8000,0
2010-04-16,7.4,0.2,14.4,0.0,0,66,1267661000,163043,Fri,9000,0
2010-04-17,8.8,0.8,16.5,0.0,0,70,3158355750,417109,Sat,9000,0
2010-04-18,10.9,3.8,16.3,0.2,0,66,2666041500,336416,Sun,9000,0
2010-04-19,14.2,10.1,18.4,5.5,0,74,830125800,113022,Mon,8000,0
2010-04-20,15.6,10.2,22.5,0.2,0,67,766389500,104955,Tue,8000,0
2010-04-21,12.4,8.7,16.6,8.0,0,70,791715500,107311,Wed,8000,0
2010-04-22,9.9,7.9,12.3,13.9,10,70,1020882000,140787,Thu,8000,0
2010-04-23,9.6,6.2,14.5,2.0,0,70,1476766500,192095,Fri,9000,0
2010-04-24,10.5,4.0,17.6,0.0,0,73,3156734900,404571,Sat,9000,0
2010-04-25,12.7,3.8,20.9,0.0,0,74,2763137700,353582,Sun,9000,0
2010-04-26,12.4,9.0,17.5,23.7,0,75,907602000,125009,Mon,8000,0
2010-04-27,10.2,5.6,14.7,4.2,0,73,974976900,135740,Tue,8000,0
2010-04-28,6.3,3.2,10.0,7.8,1,77,1274326900,206033,Wed,8000,0
2010-04-29,10.2,5.2,15.0,0.5,9,62,2790720600,407426,Thu,8000,0
2010-04-30,11.4,5.7,16.8,0.0,0,67,3414842200,480081,Fri,9000,0
2010-05-01,12.5,4.3,19.9,0.0,0,64,6701702650,890381,Sat,9000,0
2010-05-02,16.8,7.3,25.1,0.0,0,66,5899485900,788470,Sun,9000,0
2010-05-03,20.0,13.7,25.8,0.0,2,71,1602936100,221816,Mon,8000,0
2010-05-04,20.8,15.0,27.1,0.0,3,68,2471760000,343650,Tue,8000,0
2010-05-05,20.2,14.0,25.7,0.4,5,79,8067372100,1078160,Wed,9000,1
2010-05-06,17.6,11.6,23.6,5.2,2,74,1432854900,203125,Thu,8000,0
2010-05-07,16.7,9.9,23.9,0.0,0,74,1905099400,258903,Fri,9000,0
2010-05-08,17.2,9.3,24.8,0.0,0,74,3891598800,524580,Sat,9000,0
2010-05-09,18.1,11.6,25.3,0.0,1,73,3772270700,502966,Sun,9000,0
2010-05-10,16.6,12.4,22.0,0.1,0,69,1012341900,140914,Mon,8000,0
2010-05-11,13.9,8.5,20.3,0.8,0,70,1009776000,142158,Tue,8000,0
2010-05-12,13.8,7.9,20.4,0.0,0,69,944857500,132968,Wed,8000,0
2010-05-13,14.5,8.2,21.2,0.0,5,65,2138205400,299419,Thu,8000,0
2010-05-14,15.9,8.7,23.1,0.0,0,68,2649976000,353104,Fri,9000,0
2010-05-15,16.0,9.8,22.5,0.0,0,60,5527858500,737294,Sat,9000,0
2010-05-16,18.3,10.2,26.5,0.0,0,56,4727984100,625748,Sun,9000,0
2010-05-17,19.4,11.5,26.9,5.8,0,61,1526440000,213514,Mon,8000,0
2010-05-18,18.0,16.4,19.7,51.4,0,65,1723225300,244961,Tue,8000,0
2010-05-19,19.3,15.1,24.6,2.4,0,69,1534558900,218176,Wed,8000,0
2010-05-20,20.6,13.9,28.2,0.0,7,60,2367856300,308717,Thu,8000,0
2010-05-21,21.7,13.8,30.2,0.0,1,60,7274615100,884882,Fri,9000,1
2010-05-22,17.8,14.7,22.6,24.2,0,58,6892753900,834786,Sat,9000,0
2010-05-23,15.8,14.3,17.5,26.8,0,61,6236442100,750677,Sun,9000,0
2010-05-24,15.0,13.5,17.3,4.8,0,60,1420466000,187502,Mon,8000,0
2010-05-25,15.2,12.9,18.4,1.9,0,62,1412666300,186892,Tue,8000,0
2010-05-26,16.3,11.9,21.4,0.2,0,61,1464401900,191897,Wed,8000,0
2010-05-27,16.0,10.2,22.4,0.0,6,62,1621536900,217716,Thu,8000,0
2010-05-28,15.5,11.3,20.0,0.0,0,58,2148312600,270367,Fri,9000,0
2010-05-29,17.3,12.7,23.5,0.0,0,58,5557569900,687012,Sat,9000,0
2010-05-30,16.8,11.5,22.9,0.0,0,57,5563248900,670628,Sun,9000,0
2010-05-31,16.1,11.6,21.5,0.1,0,60,1511554700,199706,Mon,8000,0
2010-06-01,16.4,9.7,23.1,0.0,0,55,1937146400,245695,Tue,8000,0
2010-06-02,18.4,11.0,25.5,0.0,4,59,6561378400,796125,Wed,8000,0
2010-06-03,20.5,13.5,27.6,0.0,1,48,1590181300,209397,Thu,8000,0
2010-06-04,21.5,14.8,28.7,0.0,0,49,2353233300,294785,Fri,9000,0
2010-06-05,22.0,15.3,29.6,0.5,0,51,5665652350,698620,Sat,9000,0
2010-06-06,22.1,16.1,29.7,1.6,0,50,5436769900,656053,Sun,9000,1
2010-06-07,21.7,16.3,28.3,0.6,0,57,1556623400,206195,Mon,8000,0
2010-06-08,21.4,14.9,28.1,0.0,0,46,1504700000,200412,Tue,8000,0
2010-06-09,22.4,14.8,30.0,0.0,0,54,1557986400,205136,Wed,8000,0
2010-06-10,22.6,15.8,30.0,0.0,8,59,1841570700,248902,Thu,8000,0
2010-06-11,22.3,16.0,28.6,0.8,0,58,2401110500,306335,Fri,9000,0
2010-06-12,20.3,17.6,23.3,11.9,1,51,3631125400,465590,Sat,9000,0
2010-06-13,22.7,19.0,27.7,2.9,0,54,5063125200,626785,Sun,9000,0
2010-06-14,23.0,18.8,28.1,2.8,0,57,1513282300,202697,Mon,8000,0
2010-06-15,23.0,19.4,28.7,2.3,0,61,1447024900,194080,Tue,8000,0
2010-06-16,23.4,18.6,29.3,0.2,3,59,1998374300,268896,Wed,8000,0
2010-06-17,24.5,19.5,30.1,0.0,5,40,933631500,131029,Thu,8000,0
2010-06-18,23.8,20.7,27.9,1.8,0,46,2620900700,327564,Fri,9000,0
2010-06-19,22.9,20.2,27.1,2.3,0,44,6125592700,793621,Sat,9000,0
2010-06-20,23.4,20.1,28.1,4.6,0,45,5513935000,689173,Sun,9000,0
2010-06-21,23.1,18.8,28.6,0.0,0,50,1793239000,235794,Mon,8000,0
2010-06-22,23.0,17.0,29.3,0.0,0,52,1658924400,221280,Tue,8000,0
2010-06-23,22.5,17.4,28.4,0.0,1,56,1437754800,190578,Wed,8000,0
2010-06-24,23.1,16.5,29.9,0.0,10,55,1955583300,266732,Thu,8000,0
2010-06-25,23.7,18.6,29.6,0.8,0,53,2444317500,318436,Fri,9000,0
2010-06-26,22.6,20.4,25.1,11.4,0,58,3710656300,478561,Sat,9000,0
2010-06-27,22.7,20.6,25.5,3.9,0,56,4777821700,598885,Sun,9000,0
2010-06-28,23.2,20.0,27.9,9.2,0,53,1692880700,229231,Mon,8000,0
2010-06-29,24.2,20.1,29.4,0.1,0,52,1641301200,223439,Tue,8000,0
2010-06-30,24.1,21.3,28.1,3.7,0,54,1788556900,242801,Wed,8000,0
2010-07-01,24.8,21.8,28.8,5.0,7,51,2601924900,323372,Thu,8000,0
2010-07-02,24.3,23.0,26.2,17.1,0,47,3170159500,383304,Fri,9000,0
2010-07-03,24.8,22.8,27.9,6.1,0,51,7695939300,920667,Sat,9000,0
2010-07-04,24.2,22.3,27.1,1.4,0,51,7613750500,901476,Sun,9000,0
2010-07-05,25.3,22.1,30.1,1.0,0,48,2002203000,253973,Mon,8000,0
2010-07-06,25.8,21.3,31.6,0.4,0,49,2114907000,270405,Tue,8000,0
2010-07-07,24.7,20.7,29.8,1.1,2,51,2810710900,370545,Wed,8000,0
2010-07-08,23.7,20.1,28.4,0.7,2,48,2396026000,316703,Thu,8000,0
2010-07-09,24.5,20.4,30.2,0.8,1,47,3005178500,377113,Fri,9000,0
2010-07-10,24.6,20.4,29.3,4.6,2,50,8559312500,1081111,Sat,9000,0
2010-07-11,22.1,20.6,24.5,57.6,1,46,7158779000,886768,Sun,9000,0
2010-07-12,23.2,20.1,26.7,0.6,1,41,1653702500,214759,Mon,8000,0
2010-07-13,23.2,20.3,27.0,11.3,1,47,1678551000,220242,Tue,8000,0
2010-07-14,23.9,20.0,28.7,0.1,2,49,2191116000,294331,Wed,8000,0
2010-07-15,24.4,20.5,29.3,0.9,6,48,2322418900,315325,Thu,8000,0
2010-07-16,24.1,22.0,27.1,54.1,0,48,3012798000,388447,Fri,9000,0
2010-07-17,25.1,23.2,27.8,36.6,0,48,6723528500,852060,Sat,9000,0
2010-07-18,26.8,23.5,30.8,1.1,0,47,6356225400,796997,Sun,9000,0
2010-07-19,27.1,23.4,31.9,0.7,0,50,2008201600,267080,Mon,8000,0
2010-07-20,27.5,23.6,32.0,0.5,0,51,2068991000,275919,Tue,8000,0
2010-07-21,27.7,24.1,32.0,2.2,4,50,2866519300,392924,Wed,8000,0
2010-07-22,27.9,24.4,32.4,0.2,2,47,2993417500,413824,Thu,8000,0
2010-07-23,26.2,23.1,30.9,21.3,0,47,3715515300,487768,Fri,9000,0
2010-07-24,26.0,22.9,30.9,6.7,0,49,7753472000,1027255,Sat,9000,0
2010-07-25,26.0,22.8,31.1,5.6,0,47,7318027400,966287,Sun,9000,0
2010-07-26,26.3,23.1,31.1,1.9,0,49,2838864000,386463,Mon,8000,0
2010-07-27,26.7,22.9,31.9,3.2,1,52,2872478000,392857,Tue,8000,0
2010-07-28,25.2,22.5,28.5,14.4,4,54,3578258200,502124,Wed,8000,0
2010-07-29,26.5,23.4,30.9,0.7,4,51,4073691000,573911,Thu,8000,0
2010-07-30,27.0,24.1,30.9,0.1,0,51,5023440500,680736,Fri,9000,0
2010-07-31,27.8,24.3,31.7,0.0,0,51,8747117000,1183232,Sat,9000,0
2010-08-01,28.5,25.2,33.0,0.0,0,49,8015761500,1071384,Sun,9000,0
2010-08-02,27.3,24.2,31.8,4.4,0,51,5412895500,755410,Mon,8000,0
2010-08-03,26.2,23.5,29.9,1.8,0,48,5040569500,707637,Tue,8000,0
2010-08-04,28.2,24.5,32.9,1.9,1,53,4697917800,654266,Wed,8000,0
2010-08-05,28.8,25.2,33.4,2.6,4,50,5236500500,662476,Thu,8000,0
2010-08-06,27.9,25.5,32.2,9.1,0,49,5780944100,711540,Fri,9000,0
2010-08-07,26.9,24.0,31.7,8.4,0,49,9691861700,1194275,Sat,9000,0
2010-08-08,27.0,23.1,32.3,1.9,0,46,8605680200,1060046,Sun,9000,0
2010-08-09,27.9,22.8,33.3,1.3,0,46,3828531900,488935,Mon,8000,0
2010-08-10,26.3,24.5,29.5,43.3,0,50,3815540400,487190,Tue,8000,0
2010-08-11,26.8,24.3,30.4,32.4,4,52,3682625100,470377,Wed,8000,0
2010-08-12,26.3,22.9,30.4,3.1,5,43,3908099800,508625,Thu,8000,0
2010-08-13,26.2,23.6,29.8,38.0,0,41,4748656700,591095,Fri,9000,0
2010-08-14,27.1,24.8,30.0,14.0,0,46,8923027900,1107779,Sat,9000,0
2010-08-15,27.0,24.7,30.1,38.2,0,42,8290879000,1020937,Sun,9000,1
2010-08-16,25.4,22.8,29.2,20.6,0,46,3352517900,433188,Mon,8000,0
2010-08-17,25.8,22.3,30.7,16.9,0,44,3220130700,416486,Tue,8000,0
2010-08-18,26.7,23.2,31.8,14.4,0,42,2978784600,385753,Wed,8000,0
2010-08-19,27.6,24.0,32.4,0.4,7,52,4144327700,504750,Thu,8000,0
2010-08-20,28.1,24.2,33.3,0.2,0,44,4317282000,511940,Fri,9000,0
2010-08-21,28.5,24.3,33.9,0.0,0,55,8876226300,1049682,Sat,9000,0
2010-08-22,28.5,24.3,33.6,0.2,0,45,8287265200,971856,Sun,9000,0
2010-08-23,27.7,24.4,32.1,6.0,0,51,2667257500,332355,Mon,8000,0
2010-08-24,26.5,23.6,31.0,6.8,0,53,2462468000,309994,Tue,8000,0
2010-08-25,24.4,22.4,28.1,19.3,0,54,2248669400,282604,Wed,8000,0
2010-08-26,25.5,22.6,29.4,12.7,9,55,2607423000,311901,Thu,8000,0
2010-08-27,26.0,23.0,29.9,6.0,0,55,3081552300,359537,Fri,9000,0
2010-08-28,26.2,24.0,28.8,18.3,0,57,7054985600,826638,Sat,9000,0
2010-08-29,25.8,23.5,29.3,29.3,0,56,6289010500,733306,Sun,9000,0
2010-08-30,25.9,23.5,30.0,4.7,0,50,1883176600,231862,Mon,8000,0
2010-08-31,25.4,23.0,29.9,17.0,0,57,1737143300,222657,Tue,8000,0
2010-09-01,26.6,23.0,31.7,14.8,0,54,1458002500,184497,Wed,8000,0
2010-09-02,26.0,23.5,29.8,26.7,12,57,1536415000,198856,Thu,8000,0
2010-09-03,26.8,23.4,31.7,3.4,0,57,1927402700,238982,Fri,9000,0
2010-09-04,26.9,23.0,32.1,0.1,1,59,4503664100,564836,Sat,9000,0
2010-09-05,26.6,23.2,32.3,10.3,0,57,4213535500,511131,Sun,9000,0
2010-09-06,24.5,22.9,26.9,21.5,0,56,1156739100,151555,Mon,8000,0
2010-09-07,23.9,21.6,27.1,18.6,0,61,1082358500,142335,Tue,8000,0
2010-09-08,22.1,19.9,25.2,0.2,0,61,981961500,130648,Wed,8000,0
2010-09-09,22.6,19.3,26.3,12.4,5,56,1502824200,207947,Thu,8000,0
2010-09-10,25.1,21.5,29.8,17.4,0,59,2036657300,261949,Fri,9000,0
2010-09-11,24.2,22.6,26.5,42.6,0,60,5514892300,718311,Sat,9000,0
2010-09-12,23.4,20.3,27.3,34.2,0,56,4890011200,635176,Sun,9000,0
2010-09-13,22.7,19.0,28.0,0.2,0,59,1140472400,157782,Mon,8000,0
2010-09-14,22.6,18.8,28.0,0.2,0,57,1076147500,148809,Tue,8000,0
2010-09-15,22.3,17.6,28.5,0.5,0,61,1244901100,159861,Wed,8000,0
2010-09-16,22.3,16.9,29.5,0.0,10,34,1881392300,222682,Thu,8000,0
2010-09-17,22.8,17.3,30.0,0.0,0,34,2269729500,259240,Fri,9000,0
2010-09-18,23.3,18.1,30.1,0.0,0,41,5811010900,697074,Sat,9000,0
2010-09-19,21.9,18.2,26.4,6.1,0,37,5959094400,690337,Sun,9000,0
2010-09-20,23.2,20.2,27.3,7.4,0,36,3985588000,482029,Mon,8000,0
2010-09-21,24.9,20.6,29.7,30.1,0,37,5155882700,607301,Tue,9000,1
2010-09-22,18.5,16.1,23.2,9.7,0,39,7663801500,890749,Wed,9000,1
2010-09-23,17.7,13.6,23.3,0.2,0,36,8504948500,1009254,Thu,9000,1
2010-09-24,17.3,12.1,23.9,0.0,0,35,5436798000,657140,Fri,9000,0
2010-09-25,17.3,12.3,23.7,0.0,0,36,5884000900,708832,Sat,9000,0
2010-09-26,17.0,13.1,22.6,0.1,0,34,4318677200,519103,Sun,9000,0
2010-09-27,17.5,13.1,23.7,0.6,0,35,996648400,124884,Mon,8000,0
2010-09-28,16.3,10.6,21.7,0.5,0,38,1033242000,132729,Tue,8000,0
2010-09-29,14.1,9.2,19.9,0.0,0,37,1036121400,134647,Wed,8000,0
2010-09-30,14.8,9.4,22.3,0.0,9,42,1281082100,174090,Thu,8000,0
2010-10-01,15.6,9.2,23.2,0.0,0,42,1570817500,199400,Fri,9000,0
2010-10-02,17.8,12.3,22.6,12.9,0,43,3748544000,473002,Sat,9000,0
2010-10-03,19.0,15.3,23.5,6.7,0,42,3587289300,440150,Sun,9000,1
2010-10-04,15.6,13.1,19.0,2.3,0,41,1027939400,137087,Mon,8000,0
2010-10-05,15.4,11.4,20.5,0.1,0,45,961956400,128492,Tue,8000,0
2010-10-06,15.7,10.4,22.8,0.0,2,44,1088349000,148571,Wed,8000,0
2010-10-07,16.9,11.3,24.1,0.0,1,47,1116647000,155225,Thu,8000,0
2010-10-08,17.7,14.1,22.7,3.9,0,44,1662333500,225010,Fri,9000,0
2010-10-09,18.1,14.4,23.7,0.7,0,46,3571304200,465543,Sat,9000,0
2010-10-10,17.6,13.0,24.6,0.0,0,47,3122757600,404590,Sun,9000,0
2010-10-11,17.1,12.5,22.5,0.1,0,45,821432000,113385,Mon,8000,0
2010-10-12,17.3,13.3,22.9,0.0,0,46,847724000,119557,Tue,8000,0
2010-10-13,16.2,12.7,20.8,0.3,0,49,885815200,122542,Wed,8000,0
2010-10-14,15.8,11.4,20.9,0.0,5,48,1139919500,162466,Thu,8000,0
2010-10-15,13.9,9.1,19.1,0.0,0,43,1493959000,201729,Fri,9000,0
2010-10-16,14.5,8.2,21.9,0.0,0,46,3529991000,484036,Sat,9000,0
2010-10-17,14.7,9.2,22.2,0.1,0,48,3031466500,395315,Sun,9000,0
2010-10-18,14.2,8.9,21.7,0.1,0,47,870024000,121488,Mon,8000,0
2010-10-19,15.1,9.4,22.7,0.0,0,49,839994500,118076,Tue,8000,0
2010-10-20,15.3,10.5,21.9,0.0,0,49,917417000,128277,Wed,8000,0
2010-10-21,15.5,10.8,21.3,1.1,8,56,1123029000,158698,Thu,8000,0
2010-10-22,15.5,10.8,22.1,0.0,0,58,1602427800,219387,Fri,9000,0
2010-10-23,15.2,9.9,20.8,0.3,0,59,3433069500,456456,Sat,9000,0
2010-10-24,16.1,13.5,20.5,8.1,0,58,3156771000,417315,Sun,9000,0
2010-10-25,13.1,7.8,17.9,0.3,0,57,892942500,124889,Mon,8000,0
2010-10-26,5.3,0.8,9.8,0.0,0,54,868079300,121605,Tue,8000,0
2010-10-27,6.7,-0.5,13.3,0.0,0,59,890819300,124549,Wed,8000,0
2010-10-28,7.6,1.8,14.7,0.0,9,54,1494361300,197644,Thu,8000,0
2010-10-29,9.1,1.3,17.3,0.0,0,48,1894688800,236798,Fri,9000,0
2010-10-30,11.3,5.7,18.2,0.0,0,58,4322544500,554991,Sat,9000,0
2010-10-31,11.3,5.8,17.9,0.6,0,56,4111103800,519185,Sun,9000,0
2010-11-01,11.4,5.7,17.6,0.0,0,49,1180888500,158129,Mon,8000,0
2010-11-02,8.0,3.1,12.6,0.0,0,51,1110387400,148733,Tue,8000,0
2010-11-03,6.9,0.2,14.0,0.0,2,57,1153818800,155539,Wed,8000,0
2010-11-04,9.1,2.5,16.9,0.0,8,53,1238115200,168812,Thu,8000,0
2010-11-05,10.2,4.6,17.7,0.0,0,54,1717150000,220059,Fri,9000,0
2010-11-06,10.7,5.2,18.1,0.0,0,61,4174719300,544794,Sat,9000,0
2010-11-07,10.8,5.7,17.8,0.4,0,57,3709240900,472561,Sun,9000,0
2010-11-08,9.4,4.5,14.0,1.5,0,55,1017900500,138252,Mon,8000,0
2010-11-09,6.1,3.3,9.9,0.1,0,57,962409800,131322,Tue,8000,0
2010-11-10,5.8,0.2,12.3,0.0,2,60,1531476400,210215,Wed,8000,0
2010-11-11,9.9,1.6,16.5,5.5,6,64,1844518000,253571,Thu,8000,0
2010-11-12,10.2,4.3,15.3,0.3,0,66,2146503100,281896,Fri,9000,0
2010-11-13,8.9,1.8,16.3,0.0,0,59,4989156100,666383,Sat,9000,0
2010-11-14,9.2,5.2,14.4,0.0,0,55,4246550500,559562,Sun,9000,0
2010-11-15,4.1,-0.9,8.8,0.0,0,69,1125713800,155410,Mon,8000,0
2010-11-16,3.4,-2.7,10.6,0.0,0,70,1045287400,144160,Tue,8000,0
2010-11-17,5.3,-0.1,12.6,0.0,0,74,1469350500,203145,Wed,8000,0
2010-11-18,5.1,-0.6,13.4,0.0,9,63,1936862200,273189,Thu,8000,0
2010-11-19,4.6,-0.9,12.2,0.0,0,58,1965765500,253871,Fri,9000,0
2010-11-20,6.8,0.0,16.0,0.0,0,59,4368911000,586608,Sat,9000,0
2010-11-21,9.5,2.4,17.3,0.0,0,52,3635465500,462774,Sun,9000,0
2010-11-22,8.6,2.1,14.3,1.3,0,56,1165672400,159362,Mon,8000,0
2010-11-23,5.6,-1.5,13.2,0.0,0,63,1073864700,149825,Tue,8000,0
2010-11-24,7.4,1.6,13.8,0.0,3,55,1254384400,176753,Wed,8000,0
2010-11-25,5.6,1.1,10.4,0.0,7,56,1393529000,197371,Thu,8000,0
2010-11-26,1.8,-2.7,7.6,0.0,0,58,1848115000,246564,Fri,9000,0
2010-11-27,3.3,-3.3,10.8,1.3,0,60,4015519000,525032,Sat,9000,0
2010-11-28,1.2,-3.1,5.8,0.2,0,56,3487794000,454154,Sun,9000,0
2010-11-29,4.7,-1.5,11.9,0.9,0,56,1080273000,155598,Mon,8000,0
2010-11-30,7.8,2.3,15.1,0.6,0,62,1136176200,164859,Tue,8000,0
2010-12-01,7.2,2.1,15.3,0.0,4,64,1289904100,184905,Wed,8000,0
2010-12-02,8.2,3.6,13.2,1.2,7,61,1392085000,199931,Thu,8000,0
2010-12-03,3.8,-0.4,10.0,0.6,0,64,1862736500,249405,Fri,9000,0
2010-12-04,3.4,-2.7,10.2,0.0,0,64,4248791000,550157,Sat,9000,0
2010-12-05,7.8,1.1,14.6,0.0,1,62,3781974400,469871,Sun,9000,0
2010-12-06,6.0,0.3,12.1,1.0,0,62,1204550500,175658,Mon,8000,0
2010-12-07,0.8,-2.7,6.0,0.3,0,62,1188168500,172765,Tue,8000,0
2010-12-08,1.1,-3.5,5.9,2.1,3,68,1477605800,192268,Wed,8000,0
2010-12-09,0.3,-3.8,5.0,0.1,5,59,1950401400,259453,Thu,8000,0
2010-12-10,4.0,-5.0,11.4,0.5,0,59,2612317900,332502,Fri,9000,0
2010-12-11,1.6,-4.7,9.8,0.0,0,57,6076474500,739952,Sat,9000,0
2010-12-12,-0.8,-7.4,4.8,0.1,0,62,5150522500,621085,Sun,9000,0
2010-12-13,3.7,0.9,5.8,11.9,0,63,1363461500,181038,Mon,8000,0
2010-12-14,0.8,-5.0,5.7,0.0,0,65,1474321000,197056,Tue,8000,0
2010-12-15,-6.0,-8.7,-2.4,0.1,3,65,2211761200,305389,Wed,8000,0
2010-12-16,-5.0,-10.0,0.0,0.0,2,62,2117544300,291198,Thu,8000,0
2010-12-17,0.0,-4.9,4.7,0.8,0,61,2534099000,331604,Fri,9000,0
2010-12-18,1.0,-4.6,8.1,0.0,1,64,6251901900,811394,Sat,9000,0
2010-12-19,5.5,-1.6,11.3,0.0,0,63,6673012500,855703,Sun,9000,0
2010-12-20,4.8,-0.4,11.8,0.0,0,62,1641616300,223969,Mon,8000,0
2010-12-21,3.6,-1.9,11.0,0.0,0,65,1875158800,265920,Tue,8000,0
2010-12-22,3.7,-1.1,10.6,0.0,3,57,2350811600,331608,Wed,8000,0
2010-12-23,1.8,-3.7,7.9,0.0,5,52,2576136000,361901,Thu,8000,0
2010-12-24,-6.8,-9.5,-2.7,0.0,0,48,5954374300,777410,Fri,9000,0
2010-12-25,-7.1,-11.0,-3.1,0.4,0,50,11698137900,1520573,Sat,9000,1
2010-12-26,-5.3,-9.6,-1.0,0.9,0,45,7383024300,953140,Sun,9000,0
2010-12-27,-1.4,-6.6,3.6,0.6,0,42,2513707100,343824,Mon,8000,0
2010-12-28,0.6,-3.4,4.7,3.8,0,52,2537772700,352115,Tue,8000,0
2010-12-29,-2.2,-5.8,1.8,0.2,3,55,3197014100,430283,Wed,8000,0
2010-12-30,-2.8,-6.4,1.0,4.0,2,55,3691796600,497138,Thu,8000,0
2010-12-31,-6.1,-9.3,-2.3,1.0,0,53,5774552400,739709,Fri,9000,0
2011-01-01,-5.0,-10.4,0.7,0.4,0,56,9715443200,1215647,Sat,9000,1
2011-01-02,-3.5,-9.5,3.6,0.0,1,56,7240870000,915970,Sun,9000,0
2011-01-03,-3.3,-8.5,1.8,1.8,0,49,2163632200,287402,Mon,8000,0
2011-01-04,-2.0,-6.8,2.2,0.0,0,52,1990327000,265317,Tue,8000,0
2011-01-05,-0.7,-4.0,2.5,0.0,3,61,1887831800,256581,Wed,8000,0
2011-01-06,-4.1,-7.3,-0.5,0.1,2,61,1844972200,250220,Thu,8000,0
2011-01-07,-5.5,-10.8,0.6,0.0,0,54,2234031000,289890,Fri,9000,0
2011-01-08,-2.6,-10.0,3.4,0.0,0,57,5603214900,725881,Sat,9000,0
2011-01-09,-2.9,-8.2,1.4,0.0,0,55,5058247300,654435,Sun,9000,0
2011-01-10,-6.6,-11.8,-0.8,0.0,0,56,1369218800,185963,Mon,8000,0
2011-01-11,-3.6,-9.5,1.5,0.4,0,57,1388301800,189472,Tue,8000,0
2011-01-12,-5.1,-9.2,-1.1,0.0,0,60,1360674500,185125,Wed,8000,0
2011-01-13,-5.6,-11.6,1.4,0.0,11,57,1814163500,237210,Thu,8000,0
2011-01-14,-2.7,-9.5,3.5,0.1,0,58,2122259600,265098,Fri,9000,0
2011-01-15,-7.7,-13.0,-1.8,0.2,0,60,5248405300,646109,Sat,9000,0
