,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일
5677,2019-01-19 00:00:00,0,76,7126734224,813291,Saturday
5678,2019-01-20 00:00:00,0,80,6555439500,750393,Sunday
5679,2019-01-21 00:00:00,0,75,2122791490,267134,Monday
5680,2019-01-22 00:00:00,1,84,2013360400,255677,Tuesday
5681,2019-01-23 00:00:00,7,84,4102731270,510321,Wednesday
5682,2019-01-24 00:00:00,11,84,3735012500,466432,Thursday
5683,2019-01-25 00:00:00,13,87,4530790003,511325,Friday
5684,2019-01-26 00:00:00,1,68,11788792382,1322154,Saturday
5685,2019-01-27 00:00:00,1,69,11706483130,1319164,Sunday
5686,2019-01-28 00:00:00,1,72,4170068170,510208,Monday
5687,2019-01-29 00:00:00,7,89,3896933840,481879,Tuesday
5688,2019-01-30 00:00:00,10,76,6277865420,1012581,Wednesday
5689,2019-01-31 00:00:00,7,81,5168250470,645003,Thursday
5691,2019-02-01 00:00:00,1,67,6558031228,741294,Friday
5692,2019-02-02 00:00:00,2,72,13684681465,1561497,Saturday
5693,2019-02-03 00:00:00,2,70,14204617610,1604028,Sunday
5694,2019-02-04 00:00:00,0,65,12405765960,1381977,Monday
5695,2019-02-05 00:00:00,2,67,15762380160,1697410,Tuesday
5696,2019-02-06 00:00:00,1,73,16129679530,1801166,Wednesday
5697,2019-02-07 00:00:00,7,73,5896647350,723238,Thursday
5698,2019-02-08 00:00:00,10,82,5855846434,658332,Friday
5699,2019-02-09 00:00:00,1,72,11401031075,1289290,Saturday
5700,2019-02-10 00:00:00,0,63,9899889300,1126553,Sunday
5701,2019-02-11 00:00:00,7,65,2871515980,354778,Monday
5702,2019-02-12 00:00:00,15,84,2760803760,348564,Tuesday
5703,2019-02-13 00:00:00,5,80,3167462310,399360,Wednesday
5704,2019-02-14 00:00:00,11,87,3992090040,506456,Thursday
5705,2019-02-15 00:00:00,4,75,4310971869,502836,Friday
5706,2019-02-16 00:00:00,0,73,8681580696,1006716,Saturday
5707,2019-02-17 00:00:00,0,63,7963137170,925334,Sunday
5708,2019-02-18 00:00:00,3,72,2658401250,335024,Monday
5709,2019-02-19 00:00:00,1,77,2806540620,365887,Tuesday
5710,2019-02-20 00:00:00,7,75,3656339590,473478,Wednesday
5711,2019-02-21 00:00:00,10,83,3250362160,416807,Thursday
5712,2019-02-22 00:00:00,1,79,4028747037,473944,Friday
5713,2019-02-23 00:00:00,0,78,7958142766,926843,Saturday
5714,2019-02-24 00:00:00,0,81,7328751060,854813,Sunday
5715,2019-02-25 00:00:00,2,81,2697077760,344498,Monday
5716,2019-02-26 00:00:00,2,86,2637213250,343922,Tuesday
5717,2019-02-27 00:00:00,14,90,3915971480,654339,Wednesday
5718,2019-02-28 00:00:00,6,91,3507129060,459349,Thursday
5720,2019-03-01 00:00:00,0,79,7810236051,911487,Friday
5721,2019-03-02 00:00:00,0,73,6384825314,734518,Saturday
5722,2019-03-03 00:00:00,1,78,4940834800,569547,Sunday
5723,2019-03-04 00:00:00,11,89,1371777460,172488,Monday
5724,2019-03-05 00:00:00,2,79,1223301170,153355,Tuesday
5725,2019-03-06 00:00:00,5,82,4625952490,544805,Wednesday
5726,2019-03-07 00:00:00,11,73,3330957750,394880,Thursday
5727,2019-03-08 00:00:00,10,90,4668242449,503958,Friday
5728,2019-03-09 00:00:00,0,76,10803400171,1200618,Saturday
5729,2019-03-10 00:00:00,1,77,9252296660,1038738,Sunday
5730,2019-03-11 00:00:00,4,76,1963419400,233742,Monday
5731,2019-03-12 00:00:00,1,83,1709626500,206024,Tuesday
5732,2019-03-13 00:00:00,1,80,1668078290,199730,Wednesday
5733,2019-03-14 00:00:00,21,85,1939841600,232053,Thursday
5734,2019-03-15 00:00:00,7,85,2686190905,294218,Friday
5735,2019-03-16 00:00:00,1,83,6709291580,745147,Saturday
5736,2019-03-17 00:00:00,2,84,5438419100,610367,Sunday
5737,2019-03-18 00:00:00,3,75,1367055870,168022,Monday
5738,2019-03-19 00:00:00,1,81,1281746530,155353,Tuesday
5739,2019-03-20 00:00:00,3,83,2517760000,305365,Wednesday
5740,2019-03-21 00:00:00,8,79,2504815640,305331,Thursday
5741,2019-03-22 00:00:00,4,87,3296686433,364608,Friday
5742,2019-03-23 00:00:00,0,83,7366132216,817931,Saturday
5743,2019-03-24 00:00:00,1,92,6286456390,701368,Sunday
5744,2019-03-25 00:00:00,5,84,1766990480,216143,Monday
5745,2019-03-26 00:00:00,6,97,1597805630,197485,Tuesday
5746,2019-03-27 00:00:00,13,102,3470517300,574257,Wednesday
5747,2019-03-28 00:00:00,15,104,2350046830,286135,Thursday
5748,2019-03-29 00:00:00,5,89,3200097999,357437,Friday
5749,2019-03-30 00:00:00,0,92,6973514501,785098,Saturday
5750,2019-03-31 00:00:00,0,87,6052699940,691485,Sunday
5752,2019-04-01 00:00:00,1,99,1808590390,229296,Monday
5753,2019-04-02 00:00:00,8,96,1497917680,185757,Tuesday
5754,2019-04-03 00:00:00,5,92,2065504500,257102,Wednesday
5755,2019-04-04 00:00:00,13,88,1695701820,210928,Thursday
5756,2019-04-05 00:00:00,14,107,2447099332,276890,Friday
5757,2019-04-06 00:00:00,2,91,5189293909,586455,Saturday
5758,2019-04-07 00:00:00,0,87,4269124810,486659,Sunday
5759,2019-04-08 00:00:00,14,101,1182811270,146870,Monday
5760,2019-04-09 00:00:00,1,88,1118205570,138796,Tuesday
5761,2019-04-10 00:00:00,5,93,1542340460,193154,Wednesday
5762,2019-04-11 00:00:00,12,102,1462564580,184767,Thursday
5763,2019-04-12 00:00:00,14,107,1984040747,230917,Friday
5764,2019-04-13 00:00:00,0,104,3466848639,396095,Saturday
5765,2019-04-14 00:00:00,0,100,3604809190,411031,Sunday
5766,2019-04-15 00:00:00,1,97,1022811670,129566,Monday
5767,2019-04-16 00:00:00,2,103,1108414930,141968,Tuesday
5768,2019-04-17 00:00:00,10,109,1142913650,144890,Wednesday
5769,2019-04-18 00:00:00,13,123,1130358190,145439,Thursday
5770,2019-04-19 00:00:00,5,109,1518373205,177593,Friday
5771,2019-04-20 00:00:00,0,112,2592795804,299594,Saturday
5772,2019-04-21 00:00:00,0,119,2265152120,261535,Sunday
5773,2019-04-22 00:00:00,5,109,792162990,102841,Monday
5774,2019-04-23 00:00:00,3,125,855059690,111290,Tuesday
5775,2019-04-24 00:00:00,12,113,9965895760,1385529,Wednesday
5776,2019-04-25 00:00:00,11,105,7501774160,881643,Thursday
5777,2019-04-26 00:00:00,1,95,10159857236,1100161,Friday
5778,2019-04-27 00:00:00,0,105,16218221200,1820411,Saturday
5779,2019-04-28 00:00:00,1,93,14049321610,1584614,Sunday
5780,2019-04-29 00:00:00,1,100,4412965700,514395,Monday
5781,2019-04-30 00:00:00,1,109,5113733580,602776,Tuesday
5783,2019-05-01 00:00:00,5,97,9468107980,1186785,Wednesday
5784,2019-05-02 00:00:00,10,90,4073548530,490060,Thursday
5785,2019-05-03 00:00:00,15,103,6283121130,706206,Friday
5786,2019-05-04 00:00:00,0,82,10654430920,1203167,Saturday
5787,2019-05-05 00:00:00,0,78,10782201750,1211291,Sunday
5788,2019-05-06 00:00:00,12,100,8622442710,993807,Monday
5789,2019-05-07 00:00:00,6,94,2320858770,280538,Tuesday
5790,2019-05-08 00:00:00,4,100,1765196010,208975,Wednesday
5791,2019-05-09 00:00:00,12,92,2372298410,286072,Thursday
5792,2019-05-10 00:00:00,1,90,3438697943,384845,Friday
5793,2019-05-11 00:00:00,0,85,7359413761,827751,Saturday
5794,2019-05-12 00:00:00,0,79,6538903180,740285,Sunday
5795,2019-05-13 00:00:00,1,89,1851887620,221558,Monday
5796,2019-05-14 00:00:00,3,89,1755223610,214778,Tuesday
5797,2019-05-15 00:00:00,4,85,3065091890,375892,Wednesday
5798,2019-05-16 00:00:00,7,89,2766951620,336834,Thursday
5799,2019-05-17 00:00:00,7,101,3912188890,440040,Friday
5800,2019-05-18 00:00:00,0,94,8532621540,956134,Saturday
5801,2019-05-19 00:00:00,0,85,8031322250,901623,Sunday
5802,2019-05-20 00:00:00,0,84,2499040710,303801,Monday
5803,2019-05-21 00:00:00,3,87,2184621970,265432,Tuesday
5804,2019-05-22 00:00:00,2,80,2176401640,263928,Wednesday
5805,2019-05-23 00:00:00,14,80,2447483130,296464,Thursday
5806,2019-05-24 00:00:00,6,85,3592716613,398978,Friday
5807,2019-05-25 00:00:00,0,82,7958673307,887638,Saturday
5808,2019-05-26 00:00:00,0,83,7630369050,861122,Sunday
5809,2019-05-27 00:00:00,2,77,2489600900,300203,Monday
5810,2019-05-28 00:00:00,9,98,2245005360,272499,Tuesday
5811,2019-05-29 00:00:00,8,90,3592880600,579962,Wednesday
5812,2019-05-30 00:00:00,15,87,6048293500,747834,Thursday
5813,2019-05-31 00:00:00,6,81,8103409663,917955,Friday
5815,2019-06-01 00:00:00,1,77,14397252403,1641471,Saturday
5816,2019-06-02 00:00:00,0,75,12859433320,1476829,Sunday
5817,2019-06-03 00:00:00,17,92,4228306570,523161,Monday
5818,2019-06-04 00:00:00,7,92,3976825390,495051,Tuesday
5819,2019-06-05 00:00:00,8,91,5764838440,707762,Wednesday
5820,2019-06-06 00:00:00,6,71,13467742250,1564167,Thursday
5821,2019-06-07 00:00:00,18,99,8511282714,986673,Friday
5822,2019-06-08 00:00:00,4,80,11168452283,1268767,Saturday
5823,2019-06-09 00:00:00,1,73,9537575030,1086741,Sunday
5824,2019-06-10 00:00:00,3,88,2979884120,365972,Monday
5825,2019-06-11 00:00:00,5,97,2632634740,324457,Tuesday
5826,2019-06-12 00:00:00,9,96,3248349240,398494,Wednesday
5827,2019-06-13 00:00:00,11,91,2984775100,367222,Thursday
5828,2019-06-14 00:00:00,9,97,4286614800,480169,Friday
5829,2019-06-15 00:00:00,0,92,8704417220,979146,Saturday
5830,2019-06-16 00:00:00,2,80,7871133420,885982,Sunday
5831,2019-06-17 00:00:00,0,84,2562486140,312221,Monday
5832,2019-06-18 00:00:00,6,95,2546145300,312332,Tuesday
5833,2019-06-19 00:00:00,3,92,3259085720,399431,Wednesday
5834,2019-06-20 00:00:00,13,86,4066559260,490203,Thursday
5835,2019-06-21 00:00:00,3,94,5248736966,578230,Friday
5836,2019-06-22 00:00:00,0,96,11120557162,1252745,Saturday
5837,2019-06-23 00:00:00,0,84,10375594660,1176028,Sunday
5838,2019-06-24 00:00:00,5,85,3294611050,399626,Monday
5839,2019-06-25 00:00:00,4,99,3040265030,371555,Tuesday
5840,2019-06-26 00:00:00,5,88,4943756000,790692,Wednesday
5841,2019-06-27 00:00:00,8,83,3649673100,445210,Thursday
5842,2019-06-28 00:00:00,4,82,4713029620,521213,Friday
5843,2019-06-29 00:00:00,1,81,10562378940,1191881,Saturday
5844,2019-06-30 00:00:00,0,78,9235402720,1052148,Sunday
5846,2019-07-01 00:00:00,6,79,3271628370,398816,Monday
5847,2019-07-02 00:00:00,4,72,7110601640,860911,Tuesday
5848,2019-07-03 00:00:00,1,75,5826873110,708974,Wednesday
5849,2019-07-04 00:00:00,11,77,5198269530,633370,Thursday
5850,2019-07-05 00:00:00,11,75,8025252720,907567,Friday
5851,2019-07-06 00:00:00,17,87,15041879580,1732892,Saturday
5852,2019-07-07 00:00:00,0,68,12672808840,1466518,Sunday
5853,2019-07-08 00:00:00,5,76,3458112210,420444,Monday
5854,2019-07-09 00:00:00,5,84,3592573450,448492,Tuesday
5855,2019-07-10 00:00:00,5,86,3435859710,424532,Wednesday
5856,2019-07-11 00:00:00,9,84,3114370350,382429,Thursday
5857,2019-07-12 00:00:00,6,92,4203978310,476470,Friday
5858,2019-07-13 00:00:00,0,87,10170010160,1163215,Saturday
5859,2019-07-14 00:00:00,0,78,8965637140,1032671,Sunday
5860,2019-07-15 00:00:00,1,88,2348339510,287280,Monday
5861,2019-07-16 00:00:00,3,98,2350758570,291764,Tuesday
5862,2019-07-17 00:00:00,7,92,4159059490,495931,Wednesday
5863,2019-07-18 00:00:00,13,95,3695646780,443637,Thursday
5864,2019-07-19 00:00:00,7,88,5180880190,571546,Friday
5865,2019-07-20 00:00:00,0,91,11183402338,1245159,Saturday
5866,2019-07-21 00:00:00,0,84,10221747350,1152461,Sunday
5867,2019-07-22 00:00:00,2,78,2893265350,352041,Monday
5868,2019-07-23 00:00:00,4,91,2802367970,343924,Tuesday
5869,2019-07-24 00:00:00,5,89,3876864270,486585,Wednesday
5870,2019-07-25 00:00:00,19,94,3640021050,457569,Thursday
5871,2019-07-26 00:00:00,4,82,4314501071,489752,Friday
5872,2019-07-27 00:00:00,1,82,8878691718,999509,Saturday
5873,2019-07-28 00:00:00,0,78,8005854500,905688,Sunday
5874,2019-07-29 00:00:00,1,74,3916477670,492876,Monday
5875,2019-07-30 00:00:00,7,90,3877147880,494999,Tuesday
5876,2019-07-31 00:00:00,4,80,8668421890,1348443,Wednesday
5878,2019-08-01 00:00:00,10,76,7174597840,907602,Thursday
5879,2019-08-02 00:00:00,15,84,8348625312,962610,Friday
5880,2019-08-03 00:00:00,0,66,12537128080,1429647,Saturday
5881,2019-08-04 00:00:00,0,64,11688488990,1333502,Sunday
5882,2019-08-05 00:00:00,24,94,5667196650,709401,Monday
5883,2019-08-06 00:00:00,6,81,5123525440,644370,Tuesday
5884,2019-08-07 00:00:00,5,74,7295836650,921430,Wednesday
5885,2019-08-08 00:00:00,7,71,6063822190,763893,Thursday
5886,2019-08-09 00:00:00,12,86,6969217636,799667,Friday
5887,2019-08-10 00:00:00,1,78,12852571087,1461144,Saturday
5888,2019-08-11 00:00:00,0,74,11719787050,1335614,Sunday
5889,2019-08-12 00:00:00,1,73,4384923460,548331,Monday
5890,2019-08-13 00:00:00,8,90,4242481220,536455,Tuesday
5891,2019-08-14 00:00:00,13,95,6911899660,855096,Wednesday
5892,2019-08-15 00:00:00,7,72,14586058240,1680019,Thursday
5893,2019-08-16 00:00:00,4,83,6871857037,785308,Friday
5894,2019-08-17 00:00:00,0,92,10857316078,1226661,Saturday
5895,2019-08-18 00:00:00,0,84,9350921530,1056204,Sunday
5896,2019-08-19 00:00:00,5,91,3146878300,389539,Monday
5897,2019-08-20 00:00:00,5,93,2901543980,362719,Tuesday
5898,2019-08-21 00:00:00,6,103,3733730210,462119,Wednesday
5899,2019-08-22 00:00:00,10,99,3595899700,444625,Thursday
5900,2019-08-23 00:00:00,5,93,4275529385,484006,Friday
5901,2019-08-24 00:00:00,0,90,8665069663,975528,Saturday
5902,2019-08-25 00:00:00,0,89,7956271540,897377,Sunday
5903,2019-08-26 00:00:00,2,89,2582341090,318163,Monday
5904,2019-08-27 00:00:00,5,97,2456220540,306831,Tuesday
5905,2019-08-28 00:00:00,15,104,4152227580,688516,Wednesday
5906,2019-08-29 00:00:00,7,89,2709022940,336735,Thursday
5907,2019-08-30 00:00:00,7,95,3456394736,398027,Friday
5908,2019-08-31 00:00:00,1,96,6680789230,764982,Saturday
5910,2019-09-01 00:00:00,2,80,5586876190,647518,Sunday
5911,2019-09-02 00:00:00,1,81,1748646990,220716,Monday
5912,2019-09-03 00:00:00,18,108,1686670930,212994,Tuesday
5913,2019-09-04 00:00:00,9,98,2147894160,272608,Wednesday
5914,2019-09-05 00:00:00,9,92,1812989690,228187,Thursday
5915,2019-09-06 00:00:00,21,113,2440919102,286425,Friday
5916,2019-09-07 00:00:00,0,96,4918521177,580285,Saturday
5917,2019-09-08 00:00:00,0,92,5306569050,634720,Sunday
5918,2019-09-09 00:00:00,0,92,1238606190,157444,Monday
5919,2019-09-10 00:00:00,11,107,1264193420,161148,Tuesday
5920,2019-09-11 00:00:00,17,92,5653875930,704059,Wednesday
5921,2019-09-12 00:00:00,2,77,9811949140,1096332,Thursday
5922,2019-09-13 00:00:00,2,82,12581533832,1386785,Friday
5923,2019-09-14 00:00:00,1,84,13663129262,1540701,Saturday
5924,2019-09-15 00:00:00,0,82,9781632880,1107849,Sunday
5925,2019-09-16 00:00:00,1,78,2933503000,368153,Monday
5926,2019-09-17 00:00:00,4,92,2189772820,282798,Tuesday
5927,2019-09-18 00:00:00,4,87,2159800240,271717,Wednesday
5928,2019-09-19 00:00:00,18,97,2119216990,266802,Thursday
5929,2019-09-20 00:00:00,3,94,2752836490,317843,Friday
5930,2019-09-21 00:00:00,0,97,5897237570,674369,Saturday
5931,2019-09-22 00:00:00,0,82,5118101420,581737,Sunday
5932,2019-09-23 00:00:00,1,80,1471355880,184600,Monday
5933,2019-09-24 00:00:00,2,87,1629355100,209294,Tuesday
5934,2019-09-25 00:00:00,8,97,2486165560,413438,Wednesday
5935,2019-09-26 00:00:00,23,97,1899630130,242867,Thursday
5936,2019-09-27 00:00:00,8,105,2539885815,301461,Friday
5937,2019-09-28 00:00:00,0,90,5128788670,597429,Saturday
5938,2019-09-29 00:00:00,0,90,4708536390,549648,Sunday
5939,2019-09-30 00:00:00,1,88,1767068690,233715,Monday
5941,2019-10-01 00:00:00,5,97,1599416360,212655,Tuesday
5942,2019-10-02 00:00:00,12,98,5082767730,633924,Wednesday
5943,2019-10-03 00:00:00,11,83,10675682700,1238969,Thursday
5944,2019-10-04 00:00:00,23,114,5975634710,696110,Friday
5945,2019-10-05 00:00:00,3,93,8656284260,987916,Saturday
5946,2019-10-06 00:00:00,2,87,7283781850,833153,Sunday
5947,2019-10-07 00:00:00,18,105,2805128220,348619,Monday
5948,2019-10-08 00:00:00,2,101,3596087140,450290,Tuesday
5949,2019-10-09 00:00:00,7,87,7152914430,837515,Wednesday
5950,2019-10-10 00:00:00,10,94,2152770110,272905,Thursday
5951,2019-10-11 00:00:00,9,94,3354400690,393823,Friday
5952,2019-10-12 00:00:00,1,91,6060261850,694485,Saturday
5953,2019-10-13 00:00:00,1,82,5206263180,596646,Sunday
5954,2019-10-14 00:00:00,1,95,1754734980,218997,Monday
5955,2019-10-15 00:00:00,6,110,1690563500,215981,Tuesday
5956,2019-10-16 00:00:00,10,105,1644416820,205439,Wednesday
5957,2019-10-17 00:00:00,20,107,2056327110,256854,Thursday
5958,2019-10-18 00:00:00,6,110,2950559420,344197,Friday
5959,2019-10-19 00:00:00,0,103,5291525940,598642,Saturday
5960,2019-10-20 00:00:00,0,96,4604186740,523278,Sunday
5961,2019-10-21 00:00:00,8,99,1469580130,181995,Monday
5962,2019-10-22 00:00:00,3,101,1474348100,186306,Tuesday
5963,2019-10-23 00:00:00,8,107,2287699430,287707,Wednesday
5964,2019-10-24 00:00:00,20,116,2267833160,286036,Thursday
5965,2019-10-25 00:00:00,5,111,3309847180,384392,Friday
5966,2019-10-26 00:00:00,2,103,6065690600,689118,Saturday
5967,2019-10-27 00:00:00,0,102,5463617470,624609,Sunday
5968,2019-10-28 00:00:00,2,94,2041329880,255547,Monday
5969,2019-10-29 00:00:00,2,113,2314097960,286572,Tuesday
5970,2019-10-30 00:00:00,11,113,4268833720,701237,Wednesday
5971,2019-10-31 00:00:00,7,104,3198130330,414466,Thursday
5973,2019-11-01 00:00:00,6,89,4106986360,471551,Friday
5974,2019-11-02 00:00:00,0,83,7909711130,902264,Saturday
5975,2019-11-03 00:00:00,0,83,6827040400,787627,Sunday
5976,2019-11-04 00:00:00,14,115,2031717450,256754,Monday
5977,2019-11-05 00:00:00,3,102,1888497560,239737,Tuesday
5978,2019-11-06 00:00:00,2,99,1951765210,247345,Wednesday
5979,2019-11-07 00:00:00,14,108,2888069410,364233,Thursday
5980,2019-11-08 00:00:00,23,142,3662129890,422279,Friday
5981,2019-11-09 00:00:00,1,100,7379954290,841820,Saturday
5982,2019-11-10 00:00:00,0,94,6740556730,771783,Sunday
5983,2019-11-11 00:00:00,1,97,2106667520,263105,Monday
5984,2019-11-12 00:00:00,1,114,1807610750,227478,Tuesday
5985,2019-11-13 00:00:00,9,114,2659086960,336607,Wednesday
5986,2019-11-14 00:00:00,15,114,2676349990,343455,Thursday
5987,2019-11-15 00:00:00,5,132,3364407280,393325,Friday
5988,2019-11-16 00:00:00,0,117,6510263992,742774,Saturday
5989,2019-11-17 00:00:00,1,112,6019836790,687632,Sunday
5990,2019-11-18 00:00:00,5,132,2095917420,267827,Monday
5991,2019-11-19 00:00:00,2,147,1910423740,243251,Tuesday
5992,2019-11-20 00:00:00,3,132,1993974570,257533,Wednesday
5993,2019-11-21 00:00:00,15,110,6043507440,744472,Thursday
5994,2019-11-22 00:00:00,10,120,7004515930,800290,Friday
5995,2019-11-23 00:00:00,0,109,16426408320,1900700,Saturday
5996,2019-11-24 00:00:00,0,100,15096549040,1753209,Sunday
5997,2019-11-25 00:00:00,6,107,3830567960,472924,Monday
5998,2019-11-26 00:00:00,5,110,3614995420,451804,Tuesday
5999,2019-11-27 00:00:00,11,122,5216441580,852952,Wednesday
6000,2019-11-28 00:00:00,17,126,3605109740,454262,Thursday
6001,2019-11-29 00:00:00,5,124,5335183933,620405,Friday
6002,2019-11-30 00:00:00,0,128,12683786610,1481281,Saturday
6004,2019-12-01 00:00:00,0,106,10673835540,1240520,Sunday
6005,2019-12-02 00:00:00,3,123,2618981710,330882,Monday
6006,2019-12-03 00:00:00,2,122,2588149040,331700,Tuesday
6007,2019-12-04 00:00:00,8,121,2834796390,370733,Wednesday
6008,2019-12-05 00:00:00,11,117,2788049170,363027,Thursday
6009,2019-12-06 00:00:00,17,120,3951638460,469967,Friday
6010,2019-12-07 00:00:00,0,104,8733139830,1007099,Saturday
6011,2019-12-08 00:00:00,0,102,7623567200,875685,Sunday
6012,2019-12-09 00:00:00,11,106,2115830570,269826,Monday
6013,2019-12-10 00:00:00,8,117,2317112070,302332,Tuesday
6014,2019-12-11 00:00:00,7,119,2954071950,383340,Wednesday
6015,2019-12-12 00:00:00,26,123,2668199990,346764,Thursday
6016,2019-12-13 00:00:00,5,127,3820341370,454128,Friday
6017,2019-12-14 00:00:00,0,111,7890276210,910663,Saturday
6018,2019-12-15 00:00:00,0,113,6735873470,776327,Sunday
6019,2019-12-16 00:00:00,4,126,2013203790,257496,Monday
6020,2019-12-17 00:00:00,7,124,2215228120,285265,Tuesday
6021,2019-12-18 00:00:00,10,118,3363608400,427214,Wednesday
6022,2019-12-19 00:00:00,14,113,5608137340,715179,Thursday
6023,2019-12-20 00:00:00,5,125,6329487070,737469,Friday
6024,2019-12-21 00:00:00,2,115,12692299360,1452151,Saturday
6025,2019-12-22 00:00:00,2,113,12288391350,1407618,Sunday
6026,2019-12-23 00:00:00,9,122,4153597060,519900,Monday
6027,2019-12-24 00:00:00,11,125,8100505300,995850,Tuesday
6028,2019-12-25 00:00:00,1,104,17455049450,2010648,Wednesday
6029,2019-12-26 00:00:00,7,121,5171077600,834714,Thursday
6030,2019-12-27 00:00:00,12,116,5189432510,604401,Friday
6031,2019-12-28 00:00:00,0,104,10015895010,1145694,Saturday
6032,2019-12-29 00:00:00,0,99,9718494560,1116317,Sunday
6033,2019-12-30 00:00:00,1,103,4870750860,618654,Monday
6034,2019-12-31 00:00:00,3,99,7145800062,903057,Tuesday
6036,2020-01-01 00:00:00,6,78,11866064070,1345335,Wednesday
6037,2020-01-02 00:00:00,3,81,3230823510,406464,Thursday
6038,2020-01-03 00:00:00,28,110,3469515530,400809,Friday
6039,2020-01-04 00:00:00,1,79,6976704660,793213,Saturday
6040,2020-01-05 00:00:00,0,81,5940174360,677940,Sunday
6041,2020-01-06 00:00:00,12,99,1978163800,246762,Monday
6042,2020-01-07 00:00:00,3,90,1998048430,253131,Tuesday
6043,2020-01-08 00:00:00,5,83,2897396810,354908,Wednesday
6044,2020-01-09 00:00:00,14,83,2416100820,300311,Thursday
6045,2020-01-10 00:00:00,6,89,2997297380,342089,Friday
6046,2020-01-11 00:00:00,0,93,6651200700,752957,Saturday
6047,2020-01-12 00:00:00,1,91,5943418320,676956,Sunday
6048,2020-01-13 00:00:00,4,84,1702221450,214081,Monday
6049,2020-01-14 00:00:00,4,99,1663757540,210459,Tuesday
6050,2020-01-15 00:00:00,5,92,2349541650,295403,Wednesday
6051,2020-01-16 00:00:00,12,89,2139465140,271525,Thursday
6052,2020-01-17 00:00:00,6,88,2547270460,294838,Friday
6053,2020-01-18 00:00:00,0,93,5541053700,632572,Saturday
6054,2020-01-19 00:00:00,0,87,4947504200,566770,Sunday
6055,2020-01-20 00:00:00,1,86,1525156320,196043,Monday
6056,2020-01-21 00:00:00,3,105,1480089540,188893,Tuesday
6057,2020-01-22 00:00:00,15,96,3652231480,461984,Wednesday
6058,2020-01-23 00:00:00,12,90,4993610810,614217,Thursday
