,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,holiday
1940,2009-04-24,0,44,1867409000,275568,Fri,8000,0
1941,2009-04-25,0,49,4590771500,670251,Sat,8000,0
1942,2009-04-26,0,47,3882509000,562533,Sun,8000,0
1943,2009-04-27,0,48,1006957500,156549,Mon,7000,0
1944,2009-04-28,0,53,1074182000,167743,Tue,7000,0
1945,2009-04-29,1,48,1303648500,205186,Wed,7000,0
1946,2009-04-30,7,43,2645060500,415531,Thu,7000,0
1947,2009-05-01,1,49,4741789000,708141,Fri,8000,0
1948,2009-05-02,0,46,6929353500,1030483,Sat,8000,1
1949,2009-05-03,0,49,5621680500,828963,Sun,8000,0
1950,2009-05-04,0,52,4163997000,658600,Mon,7000,0
1951,2009-05-05,0,52,7428582500,1119420,Tue,7000,1
1952,2009-05-06,0,51,1300269700,204209,Wed,8000,0
1953,2009-05-07,3,52,1367446500,214904,Thu,7000,0
1954,2009-05-08,0,48,1933748000,291826,Fri,8000,0
1955,2009-05-09,1,51,4883186500,727831,Sat,8000,0
1956,2009-05-10,0,51,4339727500,641419,Sun,8000,0
1957,2009-05-11,1,45,1249994500,196134,Mon,7000,0
1958,2009-05-12,0,47,1299798500,204997,Tue,7000,0
1959,2009-05-13,0,52,1224901000,192841,Wed,7000,0
1960,2009-05-14,8,49,1653213500,261613,Thu,7000,0
1961,2009-05-15,0,46,2623575000,394518,Fri,8000,0
1962,2009-05-16,0,48,5704090500,864243,Sat,8000,0
1963,2009-05-17,0,52,5210374500,773163,Sun,8000,0
1964,2009-05-18,0,50,1346620000,211150,Mon,7000,0
1965,2009-05-19,0,50,1260702500,199410,Tue,7000,0
1966,2009-05-20,0,52,1284443500,202161,Wed,7000,0
1967,2009-05-21,5,60,2649413500,413890,Thu,7000,0
1968,2009-05-22,0,52,3088668500,459882,Fri,8000,0
1969,2009-05-23,0,51,7081513500,1068512,Sat,8000,0
1970,2009-05-24,0,53,6259121500,936197,Sun,8000,0
1971,2009-05-25,0,58,1605895500,249697,Mon,7000,0
1972,2009-05-26,0,56,1480221500,231231,Tue,7000,0
1973,2009-05-27,0,57,1450862500,227266,Wed,7000,0
1974,2009-05-28,4,56,2382464500,372071,Thu,7000,0
1975,2009-05-29,0,52,2780871500,409063,Fri,8000,0
1976,2009-05-30,0,52,6427599500,956570,Sat,8000,0
1977,2009-05-31,0,54,6029716500,896127,Sun,8000,0
1978,2009-06-01,0,51,1629778500,255077,Mon,7000,0
1979,2009-06-02,0,53,1483978500,233928,Tue,7000,0
1980,2009-06-03,0,53,1554357000,243676,Wed,7000,0
1981,2009-06-04,8,53,1642609500,258314,Thu,7000,0
1982,2009-06-05,1,49,2554617000,387662,Fri,8000,0
1983,2009-06-06,0,50,7097480000,1088113,Sat,8000,1
1984,2009-06-07,0,50,5097512000,770274,Sun,8000,0
1985,2009-06-08,0,50,1159691500,183808,Mon,7000,0
1986,2009-06-09,0,54,1112868500,176394,Tue,7000,0
1987,2009-06-10,0,49,1104835500,175140,Wed,7000,0
1988,2009-06-11,8,52,1513477000,237668,Thu,7000,0
1989,2009-06-12,0,51,2100878000,312062,Fri,8000,0
1990,2009-06-13,0,53,5134290000,774905,Sat,8000,0
1991,2009-06-14,0,56,4378804500,655165,Sun,8000,0
1992,2009-06-15,0,54,1239514000,194113,Mon,7000,0
1993,2009-06-16,0,52,1216266500,192483,Tue,7000,0
1994,2009-06-17,0,56,1243379500,196479,Wed,7000,0
1995,2009-06-18,8,58,1433762500,224262,Thu,7000,0
1996,2009-06-19,0,54,1880605000,277493,Fri,8000,0
1997,2009-06-20,0,54,4731209000,726130,Sat,8000,0
1998,2009-06-21,0,56,4115638500,607966,Sun,8000,0
1999,2009-06-22,0,59,1271368500,199135,Mon,7000,0
2000,2009-06-23,0,53,1195731000,189254,Tue,7000,0
2001,2009-06-24,2,50,3734237000,576974,Wed,7000,0
2002,2009-06-25,3,50,3055523000,470938,Thu,7000,0
2003,2009-06-26,0,54,3675000500,539516,Fri,8000,0
2004,2009-06-27,0,52,7713223500,1158187,Sat,8000,0
2005,2009-06-28,0,50,6816677000,1009873,Sun,8000,0
2006,2009-06-29,0,51,2234101500,340086,Mon,7000,0
2007,2009-06-30,0,54,2008450500,308407,Tue,7000,0
2008,2009-07-01,2,49,1958743000,294409,Wed,7000,0
2009,2009-07-02,0,53,1971519500,296496,Thu,7000,0
2010,2009-07-03,0,49,2622726000,366241,Fri,9000,0
2011,2009-07-04,0,49,6282343000,894417,Sat,9000,0
2012,2009-07-05,0,50,5961484000,859221,Sun,9000,0
2013,2009-07-06,0,50,1503534000,216241,Mon,8000,0
2014,2009-07-07,0,49,1681980000,244053,Tue,8000,0
2015,2009-07-08,0,50,1485817000,214947,Wed,8000,0
2016,2009-07-09,6,51,1825475500,262734,Thu,8000,0
2017,2009-07-10,0,53,2490731000,346147,Fri,9000,0
2018,2009-07-11,0,53,6168644500,890643,Sat,9000,0
2019,2009-07-12,0,55,5054366500,711505,Sun,9000,0
2020,2009-07-13,0,49,1334095500,192379,Mon,8000,0
2021,2009-07-14,0,54,1190089000,172254,Tue,8000,0
2022,2009-07-15,4,58,3227326000,468488,Wed,8000,0
2023,2009-07-16,1,51,2830745600,409672,Thu,8000,0
2024,2009-07-17,0,51,3370626600,477561,Fri,9000,0
2025,2009-07-18,0,54,7132380500,1009023,Sat,9000,0
2026,2009-07-19,0,51,6903977000,984016,Sun,9000,0
2027,2009-07-20,0,53,2103123000,306825,Mon,8000,0
2028,2009-07-21,0,56,2055979000,301529,Tue,8000,0
2029,2009-07-22,2,49,2508649000,361260,Wed,8000,0
2030,2009-07-23,3,48,3111397000,448368,Thu,8000,0
2031,2009-07-24,0,44,3692638500,510494,Fri,9000,0
2032,2009-07-25,0,47,7710168500,1079452,Sat,9000,0
2033,2009-07-26,0,44,7478935000,1045637,Sun,9000,0
2034,2009-07-27,0,46,3110196500,441891,Mon,8000,0
2035,2009-07-28,0,52,3238295700,464093,Tue,8000,0
2036,2009-07-29,4,44,3949610000,566394,Wed,8000,0
2037,2009-07-30,3,45,4852517000,704509,Thu,8000,0
2038,2009-07-31,0,45,5747839500,808220,Fri,9000,0
2039,2009-08-01,0,45,9032470000,1247660,Sat,9000,0
2040,2009-08-02,0,42,8264526000,1129045,Sun,9000,0
2041,2009-08-03,0,43,5465546500,774869,Mon,8000,0
2042,2009-08-04,0,48,5352934500,764043,Tue,8000,0
2043,2009-08-05,0,45,5079318500,721629,Wed,8000,0
2044,2009-08-06,8,53,5222500000,740671,Thu,8000,0
2045,2009-08-07,0,52,6005863000,820847,Fri,9000,0
2046,2009-08-08,0,54,9876903000,1362785,Sat,9000,0
2047,2009-08-09,0,52,9022873500,1237353,Sun,9000,0
2048,2009-08-10,0,55,3847649000,543299,Mon,8000,0
2049,2009-08-11,0,53,3897438000,551738,Tue,8000,0
2050,2009-08-12,4,58,4168777000,586949,Wed,8000,0
2051,2009-08-13,3,59,3981864500,569624,Thu,8000,0
2052,2009-08-14,0,52,4835542500,667821,Fri,9000,0
2053,2009-08-15,0,55,9749862000,1351132,Sat,9000,1
2054,2009-08-16,0,52,8246189000,1127541,Sun,9000,0
2055,2009-08-17,0,60,3207925500,458639,Mon,8000,0
2056,2009-08-18,0,58,3079578000,442189,Tue,8000,0
2057,2009-08-19,0,63,2933271500,420332,Wed,8000,0
2058,2009-08-20,8,61,2957666500,420063,Thu,8000,0
2059,2009-08-21,0,60,3454072500,473645,Fri,9000,0
2060,2009-08-22,0,56,7140770500,982985,Sat,9000,0
2061,2009-08-23,0,59,6434519000,877084,Sun,9000,0
2062,2009-08-24,0,67,2180944000,308223,Mon,8000,0
2063,2009-08-25,0,65,2041061000,290365,Tue,8000,0
2064,2009-08-26,0,65,1867367500,263158,Wed,8000,0
2065,2009-08-27,7,70,2064210500,290184,Thu,8000,0
2066,2009-08-28,0,66,2343087500,315349,Fri,9000,0
2067,2009-08-29,0,62,5361921000,728911,Sat,9000,0
2068,2009-08-30,0,69,5370702000,731968,Sun,9000,0
2069,2009-08-31,0,75,1540343000,218196,Mon,8000,0
2070,2009-09-01,0,65,1327143500,190202,Tue,8000,0
2071,2009-09-02,0,64,1236795500,174427,Wed,8000,0
2072,2009-09-03,9,68,1270128000,179266,Thu,8000,0
2073,2009-09-04,0,66,1652213000,220797,Fri,9000,0
2074,2009-09-05,0,61,4029348500,546416,Sat,9000,0
2075,2009-09-06,0,65,3919567800,530980,Sun,9000,0
2076,2009-09-07,0,65,1020350000,144143,Mon,8000,0
2077,2009-09-08,0,66,974218800,139068,Tue,8000,0
2078,2009-09-09,4,65,1197211000,172372,Wed,8000,0
2079,2009-09-10,3,60,1281767000,180066,Thu,8000,0
2080,2009-09-11,0,58,1832688000,244543,Fri,9000,0
2081,2009-09-12,1,65,4473607000,607410,Sat,9000,0
2082,2009-09-13,0,63,3780344000,507157,Sun,9000,0
2083,2009-09-14,0,65,1051712500,149094,Mon,8000,0
2084,2009-09-15,0,76,1069758500,152021,Tue,8000,0
2085,2009-09-16,0,71,1105629500,156526,Wed,8000,0
2086,2009-09-17,7,63,1182524000,167555,Thu,8000,0
2087,2009-09-18,1,66,1519222000,202830,Fri,9000,0
2088,2009-09-19,0,63,3488287500,476490,Sat,9000,0
2089,2009-09-20,0,62,3003247000,400016,Sun,9000,0
2090,2009-09-21,0,59,953764500,135849,Mon,8000,0
2091,2009-09-22,0,64,923243500,133384,Tue,8000,0
2092,2009-09-23,0,65,889782000,125239,Wed,8000,0
2093,2009-09-24,7,59,1907041000,269037,Thu,8000,0
2094,2009-09-25,0,57,2282825100,306543,Fri,9000,0
2095,2009-09-26,1,61,4708343000,632864,Sat,9000,0
2096,2009-09-27,0,62,4302678500,572475,Sun,9000,0
2097,2009-09-28,0,61,1289184500,183166,Mon,8000,0
2098,2009-09-29,0,63,1344684500,197522,Tue,8000,0
2099,2009-09-30,0,62,1646121500,239122,Wed,8000,0
2100,2009-10-01,4,58,3355399000,468778,Thu,8000,0
2101,2009-10-02,0,58,4609256000,609446,Fri,9000,1
2102,2009-10-03,0,56,6138490000,795931,Sat,9000,1
2103,2009-10-04,0,60,6306111000,829874,Sun,9000,1
2104,2009-10-05,0,62,3208712000,461446,Mon,9000,0
2105,2009-10-06,0,57,1170466000,164126,Tue,9000,0
2106,2009-10-07,0,62,1056791500,148119,Wed,8000,0
2107,2009-10-08,6,64,1065907500,149963,Thu,8000,0
2108,2009-10-09,0,64,1520504500,205508,Fri,9000,0
2109,2009-10-10,0,65,3482959500,472510,Sat,9000,0
2110,2009-10-11,0,65,2844072500,380232,Sun,9000,0
2111,2009-10-12,0,70,881308200,124457,Mon,8000,0
2112,2009-10-13,0,73,822874000,115924,Tue,8000,0
2113,2009-10-14,0,74,810925500,113921,Wed,8000,0
2114,2009-10-15,7,58,1153193600,164473,Thu,8000,0
2115,2009-10-16,0,58,1420370500,190637,Fri,9000,0
2116,2009-10-17,0,55,3369249500,462184,Sat,9000,0
2117,2009-10-18,0,51,2825692000,372454,Sun,9000,0
2118,2009-10-19,0,53,824465500,116180,Mon,8000,0
2119,2009-10-20,0,53,831344000,118173,Tue,8000,0
2120,2009-10-21,0,53,824446500,115840,Wed,8000,0
2121,2009-10-22,9,52,1273082000,179450,Thu,8000,0
2122,2009-10-23,0,54,1865741900,255974,Fri,9000,0
2123,2009-10-24,0,56,3823847800,519444,Sat,9000,0
2124,2009-10-25,0,54,3356952500,449611,Sun,9000,0
2125,2009-10-26,0,58,1007027000,142347,Mon,8000,0
2126,2009-10-27,0,54,1030349000,146069,Tue,8000,0
2127,2009-10-28,5,54,1158372000,161240,Wed,8000,0
2128,2009-10-29,6,60,1219294000,171024,Thu,8000,0
2129,2009-10-30,0,60,1726485000,231220,Fri,9000,0
2130,2009-10-31,0,61,3889617500,520531,Sat,9000,0
2131,2009-11-01,0,56,3370356000,443742,Sun,9000,0
2132,2009-11-02,0,59,928517100,130287,Mon,8000,0
2133,2009-11-03,0,58,908699000,128195,Tue,8000,0
2134,2009-11-04,0,61,910995000,126724,Wed,8000,0
2135,2009-11-05,5,58,1022205500,142387,Thu,8000,0
2136,2009-11-06,0,50,1410096500,185966,Fri,9000,0
2137,2009-11-07,0,55,3103902500,412422,Sat,9000,0
2138,2009-11-08,0,54,3030742000,394726,Sun,9000,0
2139,2009-11-09,0,57,794601000,111501,Mon,8000,0
2140,2009-11-10,0,65,792980000,110913,Tue,8000,0
2141,2009-11-11,1,69,1632723000,226914,Wed,8000,0
2142,2009-11-12,5,64,3043538000,447012,Thu,8000,0
2143,2009-11-13,1,70,3181075000,427647,Fri,9000,0
2144,2009-11-14,0,73,6241685000,851490,Sat,9000,0
2145,2009-11-15,0,70,5651780500,761797,Sun,9000,0
2146,2009-11-16,0,63,1764537500,248095,Mon,8000,0
2147,2009-11-17,0,60,1736472500,245491,Tue,8000,0
2148,2009-11-18,0,69,1686165000,239007,Wed,8000,0
2149,2009-11-19,7,55,1803104500,254712,Thu,8000,0
2150,2009-11-20,0,51,2428054500,324980,Fri,9000,0
2151,2009-11-21,0,59,5563861000,760028,Sat,9000,0
2152,2009-11-22,0,60,5079202500,680672,Sun,9000,0
2153,2009-11-23,0,54,1479121000,209130,Mon,8000,0
2154,2009-11-24,0,59,1480709600,210576,Tue,8000,0
2155,2009-11-25,0,64,1488240500,210952,Wed,8000,0
2156,2009-11-26,9,50,2025940500,284011,Thu,8000,0
2157,2009-11-27,0,53,2763582500,372285,Fri,9000,0
2158,2009-11-28,0,49,5875724000,785066,Sat,9000,0
2159,2009-11-29,0,48,5301741000,700404,Sun,9000,0
2160,2009-11-30,0,50,1684859000,238420,Mon,8000,0
2161,2009-12-01,0,49,1524772000,215096,Tue,8000,0
2162,2009-12-02,1,49,2005641100,281591,Wed,8000,0
2163,2009-12-03,10,47,2138711500,301150,Thu,8000,0
2164,2009-12-04,0,48,2721526000,363583,Fri,9000,0
2165,2009-12-05,0,45,5733477100,765471,Sat,9000,0
2166,2009-12-06,0,48,5283368500,701171,Sun,9000,0
2167,2009-12-07,0,43,1582934500,227070,Mon,8000,0
2168,2009-12-08,0,46,1534539500,214988,Tue,8000,0
2169,2009-12-09,0,47,1505845500,209489,Wed,8000,0
2170,2009-12-10,13,52,1975799500,279585,Thu,8000,0
2171,2009-12-11,0,47,2666535500,360394,Fri,9000,0
2172,2009-12-12,0,44,5674623500,771142,Sat,9000,0
2173,2009-12-13,0,44,4809854000,641326,Sun,9000,0
2174,2009-12-14,0,42,1473882500,205615,Mon,8000,0
2175,2009-12-15,0,49,1614559500,228615,Tue,8000,0
2176,2009-12-16,0,48,1944896000,263289,Wed,8000,0
2177,2009-12-17,9,57,2607125000,333812,Thu,8000,0
2178,2009-12-18,0,54,3157210000,389625,Fri,9000,0
2179,2009-12-19,0,52,6651876000,840612,Sat,9000,0
2180,2009-12-20,0,51,6969539500,880576,Sun,9000,0
2181,2009-12-21,0,54,2525181000,309940,Mon,8000,0
2182,2009-12-22,0,57,2653204500,331492,Tue,8000,0
2183,2009-12-23,3,55,3512440800,458601,Wed,8000,0
2184,2009-12-24,3,47,7212572000,940620,Thu,8000,0
2185,2009-12-25,0,52,12569885700,1659816,Fri,9000,1
2186,2009-12-26,0,48,10099676000,1306464,Sat,9000,0
2187,2009-12-27,0,50,8081823500,1037257,Sun,9000,0
2188,2009-12-28,0,48,3665788000,461488,Mon,8000,0
2189,2009-12-29,0,54,3749392500,477826,Tue,8000,0
2190,2009-12-30,1,47,4123974800,526828,Wed,8000,0
2191,2009-12-31,2,42,6352083500,814108,Thu,8000,0
2192,2010-01-01,0,49,10319217000,1305651,Fri,9000,1
2193,2010-01-02,1,49,10039034000,1277706,Sat,9000,0
2194,2010-01-03,0,48,7960430000,1005985,Sun,9000,0
2195,2010-01-04,0,47,2807780000,337010,Mon,8000,0
2196,2010-01-05,0,51,2722731000,330074,Tue,8000,0
2197,2010-01-06,0,57,2512878600,304682,Wed,8000,0
2198,2010-01-07,7,52,2750429100,336122,Thu,8000,0
2199,2010-01-08,0,50,3391981600,401955,Fri,9000,0
2200,2010-01-09,0,53,7610377000,949650,Sat,9000,0
2201,2010-01-10,1,52,7214708500,901892,Sun,9000,0
2202,2010-01-11,0,56,2550315000,306256,Mon,8000,0
2203,2010-01-12,0,61,2563849000,309165,Tue,8000,0
2204,2010-01-13,2,56,2412699500,290944,Wed,8000,0
2205,2010-01-14,6,53,2525566000,308158,Thu,8000,0
2206,2010-01-15,0,57,3167929000,376382,Fri,9000,0
2207,2010-01-16,0,55,7045618500,879307,Sat,9000,0
2208,2010-01-17,0,54,6518493000,811084,Sun,9000,0
2209,2010-01-18,0,56,2247829900,270795,Mon,8000,0
2210,2010-01-19,0,57,2214651400,270396,Tue,8000,0
2211,2010-01-20,0,58,2199164000,267834,Wed,8000,0
2212,2010-01-21,7,54,2384384500,295123,Thu,8000,0
2213,2010-01-22,1,51,2820435000,334684,Fri,9000,0
2214,2010-01-23,0,49,6421916500,788437,Sat,9000,0
2215,2010-01-24,0,53,6165411500,757074,Sun,9000,0
2216,2010-01-25,0,52,2277187000,268590,Mon,8000,0
2217,2010-01-26,0,59,2303861000,276193,Tue,8000,0
2218,2010-01-27,0,59,2128591700,253084,Wed,8000,0
2219,2010-01-28,9,55,2808373500,354500,Thu,8000,0
2220,2010-01-29,0,54,3248139500,395421,Fri,9000,0
2221,2010-01-30,0,55,6672533000,828768,Sat,9000,0
2222,2010-01-31,0,54,6146430500,760094,Sun,9000,0
2223,2010-02-01,1,58,2199647100,269470,Mon,8000,0
2224,2010-02-02,0,58,2106247400,259652,Tue,8000,0
2225,2010-02-03,0,62,1995701500,246370,Wed,8000,0
2226,2010-02-04,8,60,2377189500,303046,Thu,8000,0
2227,2010-02-05,0,51,2769396000,338071,Fri,9000,0
2228,2010-02-06,1,50,6049833500,740743,Sat,9000,0
2229,2010-02-07,0,53,5766854000,714617,Sun,9000,0
2230,2010-02-08,0,52,1890158000,238328,Mon,8000,0
2231,2010-02-09,0,56,1940094000,248659,Tue,8000,0
2232,2010-02-10,0,59,2042010500,262350,Wed,8000,0
2233,2010-02-11,9,51,2933446500,384603,Thu,8000,0
2234,2010-02-12,0,50,4552396200,573952,Fri,9000,0
2235,2010-02-13,0,50,6486470000,806017,Sat,9000,1
2236,2010-02-14,0,51,7407473500,895902,Sun,9000,1
2237,2010-02-15,0,54,9835204000,1238612,Mon,9000,1
2238,2010-02-16,0,52,4656861500,608189,Tue,9000,0
2239,2010-02-17,0,59,2568886500,339113,Wed,9000,0
2240,2010-02-18,5,51,2439549000,324447,Thu,8000,0
2241,2010-02-19,0,50,2832500000,363255,Fri,9000,0
2242,2010-02-20,0,49,6239583500,802374,Sat,9000,0
2243,2010-02-21,0,47,5483990200,702155,Sun,9000,0
2244,2010-02-22,0,51,1999866500,265809,Mon,8000,0
2245,2010-02-23,0,54,1998121500,266650,Tue,8000,0
2246,2010-02-24,0,53,1803000500,242032,Wed,8000,0
2247,2010-02-25,11,61,1931248500,258871,Thu,8000,0
2248,2010-02-26,0,65,2185899500,286229,Fri,9000,0
2249,2010-02-27,0,56,4373602800,561702,Sat,9000,0
2250,2010-02-28,0,62,5330699900,673108,Sun,9000,0
2251,2010-03-01,0,55,5319118000,682165,Mon,8000,1
2252,2010-03-02,0,59,975316000,127432,Tue,8000,0
2253,2010-03-03,0,61,895638500,117189,Wed,9000,0
2254,2010-03-04,6,61,1387328500,163956,Thu,8000,0
2255,2010-03-05,0,58,1795426000,204643,Fri,9000,0
2256,2010-03-06,1,57,4704389000,547137,Sat,9000,0
2257,2010-03-07,0,59,4750488500,564895,Sun,9000,0
2258,2010-03-08,0,56,1060260000,127091,Mon,8000,0
2259,2010-03-09,0,63,1009063500,121673,Tue,8000,0
2260,2010-03-10,0,69,1150388000,139999,Wed,8000,0
2261,2010-03-11,7,69,1112931500,139015,Thu,8000,0
2262,2010-03-12,0,65,1655207500,197494,Fri,9000,0
2263,2010-03-13,0,65,5092470000,616900,Sat,9000,0
2264,2010-03-14,0,69,4794558000,578133,Sun,9000,0
2265,2010-03-15,0,66,1033541500,130451,Mon,8000,0
2266,2010-03-16,0,67,921637500,116695,Tue,8000,0
2267,2010-03-17,0,71,909739000,115450,Wed,8000,0
2268,2010-03-18,9,58,1293317500,171926,Thu,8000,0
2269,2010-03-19,0,60,1713357500,216728,Fri,9000,0
2270,2010-03-20,0,64,4464967000,553574,Sat,9000,0
2271,2010-03-21,0,59,4487294000,555877,Sun,9000,0
2272,2010-03-22,0,61,953932500,126444,Mon,8000,0
2273,2010-03-23,0,63,1036598000,138497,Tue,8000,0
2274,2010-03-24,0,70,993945500,132304,Wed,8000,0
2275,2010-03-25,11,62,1162902000,157443,Thu,8000,0
2276,2010-03-26,0,64,1650863500,212496,Fri,9000,0
2277,2010-03-27,0,64,4343903400,552928,Sat,9000,0
2278,2010-03-28,0,65,3803882600,483724,Sun,9000,0
2279,2010-03-29,0,60,910518200,123879,Mon,8000,0
2280,2010-03-30,0,67,975917500,134965,Tue,8000,0
2281,2010-03-31,0,68,1168197000,163425,Wed,8000,0
2282,2010-04-01,8,60,1778734400,224912,Thu,8000,0
2283,2010-04-02,1,62,2005983800,242723,Fri,9000,0
2284,2010-04-03,0,61,5005294300,617908,Sat,9000,0
2285,2010-04-04,1,60,4601609200,568205,Sun,9000,0
2286,2010-04-05,0,61,1133744000,146589,Mon,8000,0
2287,2010-04-06,0,60,1009091000,130612,Tue,8000,0
2288,2010-04-07,0,64,982162200,127186,Wed,8000,0
2289,2010-04-08,9,58,1018638000,134704,Thu,8000,0
2290,2010-04-09,0,64,1507803800,191084,Fri,9000,0
2291,2010-04-10,0,62,4021876700,501791,Sat,9000,0
2292,2010-04-11,0,63,3432075100,429976,Sun,9000,0
2293,2010-04-12,4,64,845886000,112095,Mon,8000,0
2294,2010-04-13,0,62,850884500,113090,Tue,8000,0
2295,2010-04-14,0,64,799661000,106007,Wed,8000,0
2296,2010-04-15,11,68,955221500,129256,Thu,8000,0
2297,2010-04-16,0,66,1267661000,163043,Fri,9000,0
2298,2010-04-17,0,70,3158355750,417109,Sat,9000,0
2299,2010-04-18,0,66,2666041500,336416,Sun,9000,0
2300,2010-04-19,0,74,830125800,113022,Mon,8000,0
2301,2010-04-20,0,67,766389500,104955,Tue,8000,0
2302,2010-04-21,0,70,791715500,107311,Wed,8000,0
2303,2010-04-22,10,70,1020882000,140787,Thu,8000,0
2304,2010-04-23,0,70,1476766500,192095,Fri,9000,0
2305,2010-04-24,0,73,3156734900,404571,Sat,9000,0
2306,2010-04-25,0,74,2763137700,353582,Sun,9000,0
2307,2010-04-26,0,75,907602000,125009,Mon,8000,0
2308,2010-04-27,0,73,974976900,135740,Tue,8000,0
2309,2010-04-28,1,77,1274326900,206033,Wed,8000,0
2310,2010-04-29,9,62,2790720600,407426,Thu,8000,0
2311,2010-04-30,0,67,3414842200,480081,Fri,9000,0
2312,2010-05-01,0,64,6701702650,890381,Sat,9000,0
2313,2010-05-02,0,66,5899485900,788470,Sun,9000,0
2314,2010-05-03,2,71,1602936100,221816,Mon,8000,0
2315,2010-05-04,3,68,2471760000,343650,Tue,8000,0
2316,2010-05-05,5,79,8067372100,1078160,Wed,8000,1
2317,2010-05-06,2,74,1432854900,203125,Thu,8000,0
2318,2010-05-07,0,74,1905099400,258903,Fri,9000,0
2319,2010-05-08,0,74,3891598800,524580,Sat,9000,0
2320,2010-05-09,1,73,3772270700,502966,Sun,9000,0
2321,2010-05-10,0,69,1012341900,140914,Mon,8000,0
2322,2010-05-11,0,70,1009776000,142158,Tue,8000,0
2323,2010-05-12,0,69,944857500,132968,Wed,8000,0
2324,2010-05-13,5,65,2138205400,299419,Thu,8000,0
2325,2010-05-14,0,68,2649976000,353104,Fri,9000,0
2326,2010-05-15,0,60,5527858500,737294,Sat,9000,0
2327,2010-05-16,0,56,4727984100,625748,Sun,9000,0
2328,2010-05-17,0,61,1526440000,213514,Mon,8000,0
2329,2010-05-18,0,65,1723225300,244961,Tue,8000,0
2330,2010-05-19,0,69,1534558900,218176,Wed,8000,0
2331,2010-05-20,7,60,2367856300,308717,Thu,8000,0
2332,2010-05-21,1,60,7274615100,884882,Fri,9000,1
2333,2010-05-22,0,58,6892753900,834786,Sat,9000,0
2334,2010-05-23,0,61,6236442100,750677,Sun,9000,0
2335,2010-05-24,0,60,1420466000,187502,Mon,8000,0
2336,2010-05-25,0,62,1412666300,186892,Tue,8000,0
2337,2010-05-26,0,61,1464401900,191897,Wed,8000,0
2338,2010-05-27,6,62,1621536900,217716,Thu,8000,0
2339,2010-05-28,0,58,2148312600,270367,Fri,9000,0
2340,2010-05-29,0,58,5557569900,687012,Sat,9000,0
2341,2010-05-30,0,57,5563248900,670628,Sun,9000,0
2342,2010-05-31,0,60,1511554700,199706,Mon,8000,0
2343,2010-06-01,0,55,1937146400,245695,Tue,8000,0
2344,2010-06-02,4,59,6561378400,796125,Wed,8000,0
2345,2010-06-03,1,48,1590181300,209397,Thu,8000,0
2346,2010-06-04,0,49,2353233300,294785,Fri,9000,0
2347,2010-06-05,0,51,5665652350,698620,Sat,9000,0
2348,2010-06-06,0,50,5436769900,656053,Sun,9000,1
2349,2010-06-07,0,57,1556623400,206195,Mon,8000,0
2350,2010-06-08,0,46,1504700000,200412,Tue,9000,0
2351,2010-06-09,0,54,1557986400,205136,Wed,8000,0
2352,2010-06-10,8,59,1841570700,248902,Thu,8000,0
2353,2010-06-11,0,58,2401110500,306335,Fri,9000,0
2354,2010-06-12,1,51,3631125400,465590,Sat,9000,0
2355,2010-06-13,0,54,5063125200,626785,Sun,9000,0
2356,2010-06-14,0,57,1513282300,202697,Mon,8000,0
2357,2010-06-15,0,61,1447024900,194080,Tue,8000,0
2358,2010-06-16,3,59,1998374300,268896,Wed,8000,0
2359,2010-06-17,5,40,933631500,131029,Thu,8000,0
2360,2010-06-18,0,46,2620900700,327564,Fri,9000,0
2361,2010-06-19,0,44,6125592700,793621,Sat,9000,0
2362,2010-06-20,0,45,5513935000,689173,Sun,9000,0
2363,2010-06-21,0,50,1793239000,235794,Mon,8000,0
2364,2010-06-22,0,52,1658924400,221280,Tue,8000,0
2365,2010-06-23,1,56,1437754800,190578,Wed,8000,0
2366,2010-06-24,10,55,1955583300,266732,Thu,8000,0
2367,2010-06-25,0,53,2444317500,318436,Fri,9000,0
2368,2010-06-26,0,58,3710656300,478561,Sat,9000,0
2369,2010-06-27,0,56,4777821700,598885,Sun,9000,0
2370,2010-06-28,0,53,1692880700,229231,Mon,8000,0
2371,2010-06-29,0,52,1641301200,223439,Tue,8000,0
2372,2010-06-30,0,54,1788556900,242801,Wed,8000,0
2373,2010-07-01,7,51,2601924900,323372,Thu,8000,0
2374,2010-07-02,0,47,3170159500,383304,Fri,9000,0
2375,2010-07-03,0,51,7695939300,920667,Sat,9000,0
2376,2010-07-04,0,51,7613750500,901476,Sun,9000,0
2377,2010-07-05,0,48,2002203000,253973,Mon,8000,0
2378,2010-07-06,0,49,2114907000,270405,Tue,8000,0
2379,2010-07-07,2,51,2810710900,370545,Wed,8000,0
2380,2010-07-08,2,48,2396026000,316703,Thu,8000,0
2381,2010-07-09,1,47,3005178500,377113,Fri,9000,0
2382,2010-07-10,2,50,8559312500,1081111,Sat,9000,0
2383,2010-07-11,1,46,7158779000,886768,Sun,9000,0
2384,2010-07-12,1,41,1653702500,214759,Mon,8000,0
2385,2010-07-13,1,47,1678551000,220242,Tue,8000,0
2386,2010-07-14,2,49,2191116000,294331,Wed,8000,0
2387,2010-07-15,6,48,2322418900,315325,Thu,8000,0
2388,2010-07-16,0,48,3012798000,388447,Fri,9000,0
2389,2010-07-17,0,48,6723528500,852060,Sat,9000,0
