,연도,한국,한국,한국,한국,한국,외국,외국,외국,외국,외국,전체,전체,전체,전체
,Unnamed: 0_level_1,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수
1939,2009-02-21 00:00:00,0,16,2607634500,386387,0.514,0,36,2420207500,365998,0.486,0,52,5027842000,752385
1940,2009-02-22 00:00:00,0,14,2598213000,381990,0.537,0,33,2193953500,329595,0.463,0,47,4792166500,711585
1941,2009-02-23 00:00:00,0,16,974698000,154654,0.57,0,36,723069500,116744,0.43,0,52,1697767500,271398
1942,2009-02-24 00:00:00,0,15,946702000,150525,0.549,0,36,755004000,123560,0.451,0,51,1701706000,274085
1943,2009-02-25 00:00:00,0,17,896778500,142396,0.537,0,36,753865000,122972,0.463,0,53,1650643500,265368
1944,2009-02-26 00:00:00,2,16,841492300,135529,0.461,4,38,953332000,158331,0.539,6,54,1794824300,293860
1945,2009-02-27 00:00:00,0,14,977610600,149477,0.478,0,38,1062073000,163229,0.522,0,52,2039683600,312706
1946,2009-02-28 00:00:00,0,16,2137783000,319160,0.497,0,39,2134365500,323117,0.503,0,55,4272148500,642277
1947,합계,8,404,36676224300,5571657,0.499,19,1102,36313689500,5584645,0.501,27,1506,72989913800,11156302
1948,2009-03-01 00:00:00,0,19,1842776000,271516,0.511,0,38,1753582000,260161,0.489,0,57,3596358000,531677
1949,2009-03-02 00:00:00,0,16,544844500,85345,0.557,0,39,439822500,67838,0.443,0,55,984667000,153183
1950,2009-03-03 00:00:00,0,18,554720300,87972,0.581,0,41,409074000,63394,0.419,0,59,963794300,151366
1951,2009-03-04 00:00:00,0,18,516496500,81705,0.569,0,45,401531000,61921,0.431,0,63,918027500,143626
1952,2009-03-05 00:00:00,0,14,382738200,60724,0.354,6,37,708617000,110914,0.646,6,51,1091355200,171638
1953,2009-03-06 00:00:00,0,10,463430000,69021,0.365,0,39,831966000,120125,0.635,0,49,1295396000,189146
1954,2009-03-07 00:00:00,0,12,1183256500,174029,0.376,0,40,1998152000,289134,0.624,0,52,3181408500,463163
1955,2009-03-08 00:00:00,0,12,1185610000,175081,0.405,0,40,1775423000,256797,0.595,0,52,2961033000,431878
1956,2009-03-09 00:00:00,0,13,298345500,48003,0.444,0,39,386299000,60059,0.556,0,52,684644500,108062
1957,2009-03-10 00:00:00,0,14,315542000,50930,0.449,0,42,402788500,62474,0.551,0,56,718330500,113404
1958,2009-03-11 00:00:00,1,12,442577000,69332,0.545,0,45,372875000,57999,0.456,1,57,815452000,127331
1959,2009-03-12 00:00:00,4,17,437103500,74241,0.467,7,44,543786500,84669,0.533,11,61,980890000,158910
1960,2009-03-13 00:00:00,0,15,560084000,84469,0.38,0,43,941808500,137719,0.62,0,58,1501892500,222188
1961,2009-03-14 00:00:00,0,16,1709989100,253070,0.374,0,43,2866932000,423497,0.626,0,59,4576921100,676567
1962,2009-03-15 00:00:00,0,16,1226424500,181737,0.387,0,45,1950050500,288214,0.613,0,61,3176475000,469951
1963,2009-03-16 00:00:00,0,21,342389500,54068,0.452,0,41,420789600,65658,0.548,0,62,763179100,119726
1964,2009-03-17 00:00:00,0,18,352292000,56656,0.478,0,40,393894000,61826,0.522,0,58,746186000,118482
1965,2009-03-18 00:00:00,0,17,328655000,52179,0.468,0,41,379803500,59295,0.532,0,58,708458500,111474
1966,2009-03-19 00:00:00,2,14,458843500,71732,0.395,6,42,672905000,109894,0.605,8,56,1131748500,181626
1967,2009-03-20 00:00:00,0,18,555916500,82143,0.387,0,41,888179500,129993,0.613,0,59,1444096000,212136
1968,2009-03-21 00:00:00,0,15,1238480500,181312,0.349,0,46,2266503000,337796,0.651,0,61,3504983500,519108
1969,2009-03-22 00:00:00,0,15,1202727100,173638,0.36,0,43,2103599500,309016,0.64,0,58,3306326600,482654
1970,2009-03-23 00:00:00,0,18,345718500,53930,0.416,0,41,484302000,75713,0.584,0,59,830020500,129643
1971,2009-03-24 00:00:00,0,13,312734000,49380,0.422,0,45,434138500,67636,0.578,0,58,746872500,117016
1972,2009-03-25 00:00:00,0,13,340024500,53507,0.392,0,41,535716000,83099,0.608,0,54,875740500,136606
1973,2009-03-26 00:00:00,0,16,286519500,49224,0.276,7,44,821885500,129247,0.724,7,60,1108405000,178471
1974,2009-03-27 00:00:00,0,14,296703100,44102,0.204,0,45,1173246000,172227,0.796,0,59,1469949100,216329
1975,2009-03-28 00:00:00,0,13,665393000,98069,0.196,0,51,2735259200,402688,0.804,0,64,3400652200,500757
1976,2009-03-29 00:00:00,0,13,634018500,91943,0.215,0,47,2301965100,336211,0.785,0,60,2935983600,428154
1977,2009-03-30 00:00:00,0,20,195611000,30268,0.234,0,50,630725500,99167,0.766,0,70,826336500,129435
1978,2009-03-31 00:00:00,0,15,193876000,30374,0.218,0,52,689107500,108716,0.782,0,67,882983500,139090
1979,합계,7,475,19413839800,2939700,0.375,26,1330,32714726900,4893097,0.625,33,1805,52128566700,7832797
1980,2009-04-01 00:00:00,0,16,183279500,28551,0.216,0,52,653018500,103555,0.784,0,68,836298000,132106
1981,2009-04-02 00:00:00,2,15,545417000,84934,0.461,2,42,631476500,99325,0.539,4,57,1176893500,184259
1982,2009-04-03 00:00:00,0,17,693294000,102112,0.445,0,47,863907500,127157,0.555,0,64,1557201500,229269
1983,2009-04-04 00:00:00,0,14,1589322500,235798,0.443,0,48,1986032000,296397,0.557,0,62,3575354500,532195
1984,2009-04-05 00:00:00,0,13,1332331500,193056,0.463,0,48,1541796000,224185,0.537,0,61,2874127500,417241
1985,2009-04-06 00:00:00,0,17,414738000,64774,0.474,0,49,454977175,71897,0.526,0,66,869715175,136671
1986,2009-04-07 00:00:00,0,13,399460000,62454,0.464,0,45,445943000,72118,0.536,0,58,845403000,134572
1987,2009-04-08 00:00:00,0,15,424436500,67019,0.451,0,51,510097500,81502,0.549,0,66,934534000,148521
1988,2009-04-09 00:00:00,1,18,416446000,65513,0.475,5,57,460282500,72527,0.525,6,75,876728500,138040
1989,2009-04-10 00:00:00,0,16,602035500,89842,0.473,0,60,673342000,100250,0.527,0,76,1275377500,190092
1990,2009-04-11 00:00:00,0,18,1511135100,223621,0.503,0,60,1500825000,220868,0.497,0,78,3011960100,444489
1991,2009-04-12 00:00:00,0,18,1313540000,191398,0.499,0,60,1309872000,191796,0.501,0,78,2623412000,383194
1992,2009-04-13 00:00:00,0,21,369236000,57645,0.487,0,63,387174500,60690,0.513,0,84,756410500,118335
1993,2009-04-14 00:00:00,0,17,381512000,60133,0.486,0,62,402100500,63604,0.514,0,79,783612500,123737
1994,2009-04-15 00:00:00,0,19,385482000,60598,0.431,1,56,515449000,80094,0.569,1,75,900931000,140692
1995,2009-04-16 00:00:00,3,13,291034800,46141,0.266,5,39,815664675,127605,0.734,8,52,1106699475,173746
1996,2009-04-17 00:00:00,0,21,377183000,56187,0.264,0,40,1064080500,156996,0.736,0,61,1441263500,213183
1997,2009-04-18 00:00:00,0,15,993807500,150079,0.288,0,37,2431555900,371450,0.712,0,52,3425363400,521529
1998,2009-04-19 00:00:00,0,16,820804000,117303,0.289,0,39,1974448500,287918,0.711,0,55,2795252500,405221
1999,2009-04-20 00:00:00,0,16,261494100,42406,0.288,0,41,669747000,104823,0.712,0,57,931241100,147229
2000,2009-04-21 00:00:00,0,17,249881000,40681,0.285,0,43,649501500,102163,0.715,0,60,899382500,142844
2001,2009-04-22 00:00:00,1,18,484174200,76849,0.493,0,44,506105000,78886,0.507,1,62,990279200,155735
2002,2009-04-23 00:00:00,1,15,668381500,105822,0.58,3,30,498051500,76590,0.42,4,45,1166433000,182412
2003,2009-04-24 00:00:00,0,16,1088875000,161510,0.586,0,28,778534000,114058,0.414,0,44,1867409000,275568
2004,2009-04-25 00:00:00,0,16,2315884000,338431,0.505,0,33,2274887500,331820,0.495,0,49,4590771500,670251
2005,2009-04-26 00:00:00,0,16,2000137500,289541,0.515,0,31,1882371500,272992,0.485,0,47,3882509000,562533
2006,2009-04-27 00:00:00,0,15,623824500,97837,0.625,0,33,383133000,58712,0.375,0,48,1006957500,156549
2007,2009-04-28 00:00:00,0,16,682767500,107659,0.642,0,37,391414500,60084,0.358,0,53,1074182000,167743
2008,2009-04-29 00:00:00,1,17,762417500,120572,0.588,0,31,541231000,84614,0.412,1,48,1303648500,205186
2009,2009-04-30 00:00:00,2,15,1978620000,310788,0.748,5,28,666440500,104743,0.252,7,43,2645060500,415531
2010,합계,11,489,24160951700,3649254,0.465,21,1334,27863460250,4199419,0.535,32,1823,52024411950,7848673
2011,2009-05-01 00:00:00,0,14,3293349000,489661,0.691,1,35,1448440000,218480,0.309,1,49,4741789000,708141
2012,2009-05-02 00:00:00,0,13,4386042000,645812,0.627,0,33,2543311500,384671,0.373,0,46,6929353500,1030483
2013,2009-05-03 00:00:00,0,14,3671005500,536071,0.647,0,35,1950675000,292892,0.353,0,49,5621680500,828963
2014,2009-05-04 00:00:00,0,13,2682202500,420565,0.639,0,39,1481794500,238035,0.361,0,52,4163997000,658600
2015,2009-05-05 00:00:00,0,13,3947270000,585413,0.523,0,39,3481312500,534007,0.477,0,52,7428582500,1119420
2016,2009-05-06 00:00:00,0,17,984825200,154213,0.755,0,34,315444500,49996,0.245,0,51,1300269700,204209
2017,2009-05-07 00:00:00,0,14,888795000,140547,0.654,3,38,478651500,74357,0.346,3,52,1367446500,214904
2018,2009-05-08 00:00:00,0,16,1231248500,186109,0.638,0,32,702499500,105717,0.362,0,48,1933748000,291826
2019,2009-05-09 00:00:00,0,15,2735295000,405116,0.557,1,36,2147891500,322715,0.443,1,51,4883186500,727831
2020,2009-05-10 00:00:00,0,17,2398023500,351979,0.549,0,34,1941704000,289440,0.451,0,51,4339727500,641419
2021,2009-05-11 00:00:00,0,13,810599500,128138,0.653,1,32,439395000,67996,0.347,1,45,1249994500,196134
2022,2009-05-12 00:00:00,0,13,838252500,133339,0.65,0,34,461546000,71658,0.35,0,47,1299798500,204997
2023,2009-05-13 00:00:00,0,16,767212000,121487,0.63,0,36,457689000,71354,0.37,0,52,1224901000,192841
2024,2009-05-14 00:00:00,4,16,794533000,127895,0.489,4,33,858680500,133718,0.511,8,49,1653213500,261613
2025,2009-05-15 00:00:00,0,19,1284080000,195309,0.495,0,27,1339495000,199209,0.505,0,46,2623575000,394518
2026,2009-05-16 00:00:00,0,19,2661220500,402531,0.466,0,29,3042870000,461712,0.534,0,48,5704090500,864243
2027,2009-05-17 00:00:00,0,20,2443390500,362966,0.469,0,32,2766984000,410197,0.531,0,52,5210374500,773163
2028,2009-05-18 00:00:00,0,20,694193000,110745,0.524,0,30,652427000,100405,0.476,0,50,1346620000,211150
2029,2009-05-19 00:00:00,0,18,654053500,105380,0.528,0,32,606649000,94030,0.472,0,50,1260702500,199410
2030,2009-05-20 00:00:00,0,22,652678500,104490,0.517,0,30,631765000,97671,0.483,0,52,1284443500,202161
2031,2009-05-21 00:00:00,1,24,537094500,85724,0.207,4,36,2112319000,328166,0.793,5,60,2649413500,413890
2032,2009-05-22 00:00:00,0,19,655375500,99332,0.216,0,33,2433293000,360550,0.784,0,52,3088668500,459882
2033,2009-05-23 00:00:00,0,17,1469751500,221887,0.208,0,34,5611762000,846625,0.792,0,51,7081513500,1068512
2034,2009-05-24 00:00:00,0,18,1245459000,185844,0.199,0,35,5013662500,750353,0.801,0,53,6259121500,936197
2035,2009-05-25 00:00:00,0,19,380173500,60513,0.242,0,39,1225722000,189184,0.758,0,58,1605895500,249697
2036,2009-05-26 00:00:00,0,19,381657500,61687,0.267,0,37,1098564000,169544,0.733,0,56,1480221500,231231
2037,2009-05-27 00:00:00,0,19,385178500,61702,0.272,0,38,1065684000,165564,0.729,0,57,1450862500,227266
2038,2009-05-28 00:00:00,2,22,1622081500,254535,0.684,2,34,760383000,117536,0.316,4,56,2382464500,372071
2039,2009-05-29 00:00:00,0,21,1751802500,257792,0.63,0,31,1029069000,151271,0.37,0,52,2780871500,409063
2040,2009-05-30 00:00:00,0,19,3392638000,497684,0.52,0,33,3034961500,458886,0.48,0,52,6427599500,956570
2041,2009-05-31 00:00:00,0,19,3008343500,437785,0.489,0,35,3021373000,458342,0.511,0,54,6029716500,896127
2042,합계,7,538,52647824700,7932251,0.491,16,1055,54156018000,8214281,0.509,23,1593,106803842700,16146532
2043,2009-06-01 00:00:00,0,17,992146000,155655,0.61,0,34,637632500,99422,0.39,0,51,1629778500,255077
2044,2009-06-02 00:00:00,0,15,893491500,142124,0.608,0,38,590487000,91804,0.392,0,53,1483978500,233928
2045,2009-06-03 00:00:00,0,16,856615500,135812,0.557,0,37,697741500,107864,0.443,0,53,1554357000,243676
2046,2009-06-04 00:00:00,5,20,729817000,116494,0.451,3,33,912792500,141820,0.549,8,53,1642609500,258314
2047,2009-06-05 00:00:00,0,19,981432500,146032,0.377,1,30,1573184500,241630,0.623,1,49,2554617000,387662
2048,2009-06-06 00:00:00,0,19,2099330500,307895,0.283,0,31,4998149500,780218,0.717,0,50,7097480000,1088113
2049,2009-06-07 00:00:00,0,19,1528027500,219800,0.285,0,31,3569484500,550474,0.715,0,50,5097512000,770274
2050,2009-06-08 00:00:00,0,20,505348000,80867,0.44,0,30,654343500,102941,0.56,0,50,1159691500,183808
2051,2009-06-09 00:00:00,0,22,522381000,84580,0.479,0,32,590487500,91814,0.521,0,54,1112868500,176394
2052,2009-06-10 00:00:00,0,20,496663500,79967,0.457,0,29,608172000,95173,0.543,0,49,1104835500,175140
2053,2009-06-11 00:00:00,3,23,730711000,115751,0.487,5,29,782766000,121917,0.513,8,52,1513477000,237668
2054,2009-06-12 00:00:00,0,22,997392000,148418,0.476,0,29,1103486000,163644,0.524,0,51,2100878000,312062
2055,2009-06-13 00:00:00,0,23,2017764000,295018,0.381,0,30,3116526000,479887,0.619,0,53,5134290000,774905
2056,2009-06-14 00:00:00,0,24,1807730500,263317,0.402,0,32,2571074000,391848,0.598,0,56,4378804500,655165
2057,2009-06-15 00:00:00,0,23,688838000,108426,0.559,0,31,550676000,85687,0.441,0,54,1239514000,194113
2058,2009-06-16 00:00:00,0,22,692532500,110722,0.575,0,30,523734000,81761,0.425,0,52,1216266500,192483
2059,2009-06-17 00:00:00,0,26,709294500,112946,0.575,0,30,534085000,83533,0.425,0,56,1243379500,196479
2060,2009-06-18 00:00:00,2,27,951533000,149432,0.666,6,31,482229500,74830,0.334,8,58,1433762500,224262
2061,2009-06-19 00:00:00,0,25,1218326500,180512,0.651,0,29,662278500,96981,0.349,0,54,1880605000,277493
2062,2009-06-20 00:00:00,0,21,2801604500,425507,0.586,0,33,1929604500,300623,0.414,0,54,4731209000,726130
2063,2009-06-21 00:00:00,0,24,2395473000,349004,0.574,0,32,1720165500,258962,0.426,0,56,4115638500,607966
2064,2009-06-22 00:00:00,0,24,861260000,135444,0.68,0,35,410108500,63691,0.32,0,59,1271368500,199135
2065,2009-06-23 00:00:00,0,21,800507500,127355,0.673,0,32,395223500,61899,0.327,0,53,1195731000,189254
2066,2009-06-24 00:00:00,0,24,507264500,80107,0.139,2,26,3226972500,496867,0.861,2,50,3734237000,576974
2067,2009-06-25 00:00:00,1,25,476067000,76334,0.162,2,25,2579456000,394604,0.838,3,50,3055523000,470938
2068,2009-06-26 00:00:00,0,26,584160500,87794,0.163,0,28,3090840000,451722,0.837,0,54,3675000500,539516
2069,2009-06-27 00:00:00,0,25,1078285000,159513,0.138,0,27,6634938500,998674,0.862,0,52,7713223500,1158187
2070,2009-06-28 00:00:00,0,23,987701500,143687,0.142,0,27,5828975500,866186,0.858,0,50,6816677000,1009873
2071,2009-06-29 00:00:00,0,23,487194000,76980,0.226,0,28,1746907500,263106,0.774,0,51,2234101500,340086
2072,2009-06-30 00:00:00,0,26,515746000,81759,0.265,0,28,1492704500,226648,0.735,0,54,2008450500,308407
2073,합계,11,664,30914638500,4697252,0.362,19,917,54215226500,8266230,0.638,30,1581,85129865000,12963482
2074,2009-07-01 00:00:00,1,20,602349000,92266,0.313,1,29,1356394000,202143,0.687,2,49,1958743000,294409
2075,2009-07-02 00:00:00,0,22,691176500,106006,0.358,0,31,1280343000,190490,0.642,0,53,1971519500,296496
2076,2009-07-03 00:00:00,0,18,886879500,126158,0.344,0,31,1735846500,240083,0.656,0,49,2622726000,366241
2077,2009-07-04 00:00:00,0,19,1784887500,254822,0.285,0,30,4497455500,639595,0.715,0,49,6282343000,894417
2078,2009-07-05 00:00:00,0,19,1638977500,231579,0.27,0,31,4322506500,627642,0.73,0,50,5961484000,859221
2079,2009-07-06 00:00:00,0,20,606146500,89108,0.412,0,30,897387500,127133,0.588,0,50,1503534000,216241
2080,2009-07-07 00:00:00,0,19,706828000,104145,0.427,0,30,975152000,139908,0.573,0,49,1681980000,244053
2081,2009-07-08 00:00:00,0,20,668314000,98115,0.456,0,30,817503000,116832,0.544,0,50,1485817000,214947
2082,2009-07-09 00:00:00,2,18,877097500,126489,0.481,4,33,948378000,136245,0.519,6,51,1825475500,262734
2083,2009-07-10 00:00:00,0,18,1148950000,158803,0.459,0,35,1341781000,187344,0.541,0,53,2490731000,346147
2084,2009-07-11 00:00:00,0,19,2278838000,318677,0.358,0,34,3889806500,571966,0.642,0,53,6168644500,890643
2085,2009-07-12 00:00:00,0,19,1988647000,271885,0.382,0,36,3065719500,439620,0.618,0,55,5054366500,711505
2086,2009-07-13 00:00:00,0,17,719816000,105384,0.548,0,32,614279500,86995,0.452,0,49,1334095500,192379
2087,2009-07-14 00:00:00,0,18,649398000,95341,0.553,0,36,540691000,76913,0.447,0,54,1190089000,172254
2088,2009-07-15 00:00:00,2,19,910256000,131061,0.28,2,39,2317070000,337427,0.72,4,58,3227326000,468488
2089,2009-07-16 00:00:00,0,20,1006224000,145001,0.354,1,31,1824521600,264671,0.646,1,51,2830745600,409672
2090,2009-07-17 00:00:00,0,18,1256560000,175737,0.368,0,33,2114066600,301824,0.632,0,51,3370626600,477561
2091,2009-07-18 00:00:00,0,19,2361246000,326622,0.324,0,35,4771134500,682401,0.676,0,54,7132380500,1009023
2092,2009-07-19 00:00:00,0,17,2287193500,316711,0.322,0,34,4616783500,667305,0.678,0,51,6903977000,984016
2093,2009-07-20 00:00:00,0,19,947546500,136256,0.444,0,34,1155576500,170569,0.556,0,53,2103123000,306825
2094,2009-07-21 00:00:00,0,19,968824000,139825,0.464,0,37,1087155000,161704,0.536,0,56,2055979000,301529
2095,2009-07-22 00:00:00,1,16,1687504000,240546,0.666,1,33,821145000,120714,0.334,2,49,2508649000,361260
2096,2009-07-23 00:00:00,0,15,2314073000,331960,0.74,3,33,797324000,116408,0.26,3,48,3111397000,448368
2097,2009-07-24 00:00:00,0,15,2804521000,386730,0.758,0,29,888117500,123764,0.242,0,44,3692638500,510494
2098,2009-07-25 00:00:00,0,15,5556114500,775111,0.718,0,32,2154054000,304341,0.282,0,47,7710168500,1079452
2099,2009-07-26 00:00:00,0,14,5544794000,771321,0.738,0,30,1934141000,274316,0.262,0,44,7478935000,1045637
2100,2009-07-27 00:00:00,0,14,2472616500,350426,0.793,0,32,637580000,91465,0.207,0,46,3110196500,441891
2101,2009-07-28 00:00:00,0,14,2550583000,363851,0.784,0,38,687712700,100242,0.216,0,52,3238295700,464093
2102,2009-07-29 00:00:00,1,14,3137320500,448331,0.792,3,30,812289500,118063,0.208,4,44,3949610000,566394
2103,2009-07-30 00:00:00,0,14,3545688000,512899,0.728,3,31,1306829000,191610,0.272,3,45,4852517000,704509
2104,2009-07-31 00:00:00,0,13,4341203000,607211,0.751,0,32,1406636500,201009,0.249,0,45,5747839500,808220
2105,합계,7,541,58940572500,8338377,0.51,18,1011,55615380400,8010742,0.49,25,1552,114555952900,16349119
2106,2009-08-01 00:00:00,0,12,7018352000,967448,0.775,0,33,2014118000,280212,0.225,0,45,9032470000,1247660
2107,2009-08-02 00:00:00,0,11,6490844000,885490,0.784,0,31,1773682000,243555,0.216,0,42,8264526000,1129045
2108,2009-08-03 00:00:00,0,13,4302358500,609583,0.787,0,30,1163188000,165286,0.213,0,43,5465546500,774869
2109,2009-08-04 00:00:00,0,13,4223176000,600884,0.786,0,35,1129758500,163159,0.214,0,48,5352934500,764043
2110,2009-08-05 00:00:00,0,11,3802761000,540664,0.749,0,34,1276557500,180965,0.251,0,45,5079318500,721629
2111,2009-08-06 00:00:00,2,13,3453713500,490468,0.662,6,40,1768786500,250203,0.338,8,53,5222500000,740671
2112,2009-08-07 00:00:00,0,13,4046036000,555191,0.676,0,39,1959827000,265656,0.324,0,52,6005863000,820847
2113,2009-08-08 00:00:00,0,12,6587159500,913123,0.67,0,42,3289743500,449662,0.33,0,54,9876903000,1362785
2114,2009-08-09 00:00:00,0,12,6090371500,838412,0.678,0,40,2932502000,398941,0.322,0,52,9022873500,1237353
2115,2009-08-10 00:00:00,0,14,2766517000,391396,0.72,0,41,1081132000,151903,0.28,0,55,3847649000,543299
2116,2009-08-11 00:00:00,0,12,2790386000,396153,0.718,0,41,1107052000,155585,0.282,0,53,3897438000,551738
2117,2009-08-12 00:00:00,2,13,2707767500,383107,0.653,2,45,1461009500,203842,0.347,4,58,4168777000,586949
2118,2009-08-13 00:00:00,0,16,2511445500,360032,0.632,3,43,1470419000,209592,0.368,3,59,3981864500,569624
2119,2009-08-14 00:00:00,0,13,3156507000,436502,0.654,0,39,1679035500,231319,0.346,0,52,4835542500,667821
2120,2009-08-15 00:00:00,0,12,6030942500,837129,0.62,0,43,3718919500,514003,0.38,0,55,9749862000,1351132
2121,2009-08-16 00:00:00,0,13,5140420500,705409,0.626,0,39,3105768500,422132,0.374,0,52,8246189000,1127541
2122,2009-08-17 00:00:00,0,15,2148025000,308423,0.672,0,45,1059900500,150216,0.328,0,60,3207925500,458639
2123,2009-08-18 00:00:00,0,12,2071645500,298470,0.675,0,46,1007932500,143719,0.325,0,58,3079578000,442189
2124,2009-08-19 00:00:00,0,16,1928918500,277377,0.66,0,47,1004353000,142955,0.34,0,63,2933271500,420332
2125,2009-08-20 00:00:00,3,19,1823309000,260698,0.621,5,42,1134357500,159365,0.379,8,61,2957666500,420063
2126,2009-08-21 00:00:00,0,18,2137039000,295338,0.624,0,42,1317033500,178307,0.376,0,60,3454072500,473645
2127,2009-08-22 00:00:00,0,17,4511286500,626727,0.638,0,39,2629484000,356258,0.362,0,56,7140770500,982985
2128,2009-08-23 00:00:00,0,18,4041238000,555213,0.633,0,41,2393281000,321871,0.367,0,59,6434519000,877084
2129,2009-08-24 00:00:00,0,19,1395404500,198669,0.645,0,48,785539500,109554,0.355,0,67,2180944000,308223
2130,2009-08-25 00:00:00,0,19,1278251500,183550,0.632,0,46,762809500,106815,0.368,0,65,2041061000,290365
2131,2009-08-26 00:00:00,0,21,1144843500,162597,0.618,0,44,722524000,100561,0.382,0,65,1867367500,263158
2132,2009-08-27 00:00:00,1,20,1043698000,148380,0.511,6,50,1020512500,141804,0.489,7,70,2064210500,290184
2133,2009-08-28 00:00:00,0,14,1221736000,165172,0.524,0,52,1121351500,150177,0.476,0,66,2343087500,315349
2134,2009-08-29 00:00:00,0,14,2999579000,411038,0.564,0,48,2362342000,317873,0.436,0,62,5361921000,728911
2135,2009-08-30 00:00:00,0,17,3063514500,422647,0.577,0,52,2307187500,309321,0.423,0,69,5370702000,731968
